TICKER_SYMBOL,REVENUE,COGS,PREPAYMENT,OTH_PAYABLE,C_INF_FR_FINAN_A,SURPLUS_RESER,C_FR_OTH_INVEST_A,T_NCA,OTH_NCA,MINORITY_GAIN,END_DATE_REP,RETAINED_EARNINGS,SELL_EXP,PUBLISH_DATE,T_LIAB,FOREX_EFFECTS,N_CE_BEG_BAL,C_PAID_FOR_DEBTS,C_INF_FR_INVEST_A,CIP,ADMIN_EXP
690820,621046072.3,488478858.8,97167374.45,22220357.01,9106000,23380351.45,497086995.4,238086714.6,11698835,-127386.26,7,-380601738.9,19676267.27,7,403907898.1,479036.07,110537809.8,44247184.46,1483520999,3485207.63,88727737.85
4962126,689812652.5,352841250.9,39627022.8,22769091.11,34662417.31,84958828.2,770408429.9,300722312,11378403.48,-3468661.85,7,742404718,54587446.89,7,638387115,336796.12,126385482.4,15000000,1285870121,8065573.49,181241767.6
4756720,784434539.3,395903090.7,18740282.64,22764212.17,79049812,55644961.2,111958357.7,550726013.9,20000000,19813648.16,7,535790900,69197240.19,7,292016873.9,143468.384,462217418.8,22047000,121619564.1,1091987.07,122702513.9
1962853,1479824748,688930460.2,36311417.91,132416043.3,376941383.3,87677441.12,761881577.9,1948755307,6014076.14,4641630.01,7,861894675.5,150423920.5,7,964285779.3,678871.232,465674243.3,254500000,863640173,2891000,308377461.2
104246,4589898923,1276658375,36041641.71,180109568.5,286371217.5,191326309.6,997514271.7,4101603279,3129477950,9066699.256,7,1653042553,1608174964,7,2451463875,688474.75,624531459.1,623690956.1,3738222047,13553613.14,1332422513
3967437,1830611722,490534639.7,12035950.92,215909127.5,6088457527,46769319.26,3573845449,4966605211,2571830.1,15921284.24,7,-1424471595,211098411.6,7,4233829123,18366010.13,1090934716,3634564300,4810751717,706167.29,583159536.4
2981339,1758318369,1366769907,70457533.2,90145371.59,378088977.7,26301702.47,203480050,1070287115,7708197.644,7318807.43,7,509237335.7,65447755.45,7,1056136431,339177.48,482579637.7,317208322.3,264705968.3,109070558,151405207.8
4840667,483662652.5,101888636.5,16859144.43,24957924.22,89000000,32751136.24,2422431.584,453200099.2,138555.87,24125651.79,7,-1823569189,141232333.9,7,524797012.5,5558698.08,171293863,115000000,553201351.1,21245271.53,199702849.4
2103062,525558672.8,266180762.9,4703880.25,10843125.92,146801318.7,68246921.37,24336923.82,473970338.2,2747480.86,4931303.396,7,366402740.1,3359319.17,7,94976325.19,723959.47,532254964.4,68752296.66,335723.12,19379842.84,171032438.5
619398,213738816.6,147011804.7,2719439.51,8235708.64,44995100,23674263.59,40346311.96,78124437.03,2874515,-4212.056,7,101312787,5266982.98,7,79227443.27,243073.048,160428545.6,17600000.04,9607976.44,8669148.52,25952506.43
3499832,1450109005,1314343127,20595594.3,5857017.554,179013314.1,20674454.47,222852625,229892435.1,7126444.958,203796.15,7,138962414.8,51647913.36,7,227182632.6,1692928.98,129477573.4,435811956.1,14879.31,8676292.09,54235492.64
506720,660724957.1,468525127,11284581.86,22769091.11,500446.71,67650324.04,1052000000,476876518.5,10549831.03,13559526.07,7,380206029.2,55979956.99,7,459218137.2,59368.16,533699804.8,46823888.83,1079330947,76209021.29,89947743.55
2704345,1254286084,871813709,40281919.23,14950698.24,337591822.4,48377147.88,110000000,953614795.2,448742.14,14243134.38,7,480174994.9,29295404.79,7,992016925.3,48966.93,527830931.8,353770000,118336867.1,50358953.2,159078164.6
3034297,351514016.3,215671627.1,6156428.58,25149947.8,916927105.5,46072562.9,86397032.16,778384449.6,21519188.97,5323439.5,7,196782896.2,40989873.11,7,877059594.9,83817.48,54471289.62,327077290.2,210813.2,113359772,114170420.2
4090180,191349624.9,70260754.53,2096758.95,10306397.87,193768544.5,31565630.47,82811.45,187282894.4,2591341.32,190340.59,7,247479798.5,19904060.25,7,70433878.74,-2315.49,40775668.21,183761271.3,184368794.9,11178759.54,106676963.9
2181926,1403588658,972650744.1,55239904.06,139711494.1,617713640.5,26438066.91,0,1795715157,0,12387334.71,7,446431021.3,77727137.47,7,1168578180,462038.278,284395672.3,221689865.1,602411.03,16921923.52,133326665.3
1936514,215563253.8,131929309.2,15933089.83,30086901.81,55500612.67,46670000,31664434.43,807855859.4,65279867.14,14889899.98,7,238071997.7,25127626.16,7,616767011,1840269.72,181100981.3,150767447.4,168544344.9,74813723.97,52900022.32
1976303,1569717789,1104183668,13764686.62,90145371.59,641759981,21659850.94,24301914.83,1214694854,281232.28,6924658.65,7,331170292.6,88404641.88,7,1115957418,701892.37,444569104.3,239300000,24696575.82,206200724.1,271140386.4
1226859,1564941701,845123169.3,16921936.77,37820484.51,420469416.6,21557734.26,10478583.5,431350667.5,4899818.124,43445818.16,7,501357432.5,168725030.6,7,986967572,18505.4,479084895.1,154254232,10499121.5,478718.26,305107581.6
2272780,898768211.8,319253970.2,12917922.23,23224980.89,602752612.6,29103485.36,54978288.2,543884762.5,3570907.82,24710453.42,7,331519752.4,152460211.8,7,495621619.8,277737.75,285526955,181537249.1,25262048.31,20104985.87,263655798
426125,712409042.5,506101975.9,34638988.06,8685428.63,50488687.18,47452803.68,181174591.5,316186553,3235606.392,1406727.838,7,266953625,42971388.01,7,952360411.7,81879.66,257618449.2,79477308.72,113483063.9,57105.3,115827744.4
3295662,411931051.5,25645570.9,8236329.62,26241061.97,508637547.7,50527252.12,3278704600,68230722.46,10579103.41,6140615.9,7,665125493.2,143007598.8,7,230629726.8,1827171.33,677865356.2,87560415.09,3337686639,24177123.5,154807842.6
2578516,1792508600,1526848890,74670870.26,44326420.37,757130264,42987855.92,11957648.85,234943526.6,15116516.5,15316400.07,7,320503355.9,51237190.33,7,1012595002,144.67,255923403.9,430783492.9,154354433.4,10807474.41,114941425.9
89435,1084248624,840750573.9,5600036.75,5857017.554,167456758.4,46525512.03,138686131.5,332425784.9,2031174.876,16690361.49,7,335586802.5,32417831.94,7,383981247.6,2840.51,379295220.6,251977086.6,8013076.84,17440692,126668380.8
266394,440959834.8,240125126.9,5931943.49,26095339.65,99553100,29429952.1,686241525.3,210021440.8,15033054.99,123871.04,7,239036210.3,33537624.47,7,323077127,2461088.62,356480701,105000000,936501317.5,109447043.4,110780497
4838239,3351207660,1814551685,34626417.11,79437695.5,178422750,121040267,145268308.9,278382634.1,14254621.47,-367226.66,7,1052471779,189884040.2,7,1369008365,1640783.69,202995510,253559663.2,42400,858075.84,268777976.7
3505305,582972429.4,268786208.4,1296016.3,26241061.97,0,71982770.81,1525420000,254837142.3,750840,8948915.6,7,503672330.6,51395412.04,7,238288703.5,165701.15,458876716.3,15728000,1543968073,4136735.78,76834078.07
3421842,713660063.8,512761362.9,10504649.39,6299694.05,334208824,31919096.95,95682222.16,387619883.1,10915066.04,8232770.77,7,296219586.3,30827166.82,7,563481324.4,1111062.08,149534765.3,99357142.83,11180.89,33828295.01,77062965.35
4139831,196542876,82240328.25,2555661.33,27341547.73,650417382.3,41177905.43,505421525.3,262787584.9,624410,-1512106.37,7,204672798.1,58973515.57,7,115422405.8,1527.9,164121420.7,42389700.09,1113216701,236397336.9,54520037.93
1941126,924150324.4,593602168.8,1137813.36,3753056.054,528537735.9,56324311.17,262538969.3,270061017.7,29450000,7071615.764,7,298385846.7,28967866.32,7,644868326.4,308893.782,294623660.5,30000000,599135049.8,24300295.14,175700209.5
2471653,1717633401,1178853074,39333941.9,64726913.32,1010190286,4800678.41,1045749.6,421676348.2,7352386.67,55906106.21,7,466291065.9,20792770.53,7,1284662099,175291.94,443403757.2,96844806.64,2709575.44,51748197.09,146840215.2
2057976,534645525.8,257971290.6,10171272.76,98611804.12,201188535.2,34311883.34,28144434.43,913715043.2,65297886.39,4334951.85,7,125789425.1,64893194.21,7,278730945.3,711909.64,190678674.7,16000000,370430982.2,847706.43,122613260
376775,793892436.3,315396417.9,21549320.79,4985419.428,7056000,40669159.85,0,147137501.1,730684.09,9794382.866,7,311571327.2,112497013.9,7,635364611.3,0,654151952.1,0,288642362.4,55099037.21,253602580.1
962466,281056625.8,188984212,12037776.97,8235708.64,108214308,11789805.64,73285545.8,159501830,6246698.356,-3528952.7,7,191111797.8,37251367.82,7,517293246.6,161342.716,131923895.9,158140000,343838542.1,61183742.29,70141736.53
2962527,503366353.4,380458990.3,4442688.42,6533610.776,927602.71,34733351.1,436100000,115004630.8,14882537.17,-136419.41,7,314558435,7782613.48,7,289048334,118366.97,305260592,46806210.72,437464514.8,6520885.71,51192984.31
1189312,660136683,486645461.5,1020797.4,8690307.568,80722000,39465434.48,95850375.75,377281693.7,885430.65,-1929188.15,7,333473848.9,23326509.7,7,206657728.9,-349012.79,159981823.4,52000000,120649469.1,16157114.29,124552176.3
1515867,566611552.1,403497898.9,19934264.85,8235708.64,20391131.56,23964186.63,12257223.96,57623740.86,17718371.21,502754.57,7,202602586.3,13586757.03,7,329051735.4,-59344.928,183845519.1,30999829.63,392757.42,10304134.28,68395346.31
2514095,859779941.8,427662830,9130512.988,49976583.94,716000000,54780567.66,132347990.7,551840822.8,310843793.5,-2717122.59,7,338246538,103426427.8,7,831434443.5,4730.75,379438145.4,337000000,58355939.65,11082108.16,220637530.3
86707,324798323.5,121001150.6,5518077.87,10306397.87,19585736.88,29816100.83,325280.17,329971808.7,100000000,4513814.83,7,216655611.5,55977593.94,7,129574347.1,226384.72,218078223.6,2000000,2393824.69,30160856.17,105608926.8
2891595,354228723,210800520.8,4566203.25,9717840.41,10185000,28678606.26,0,204602160.4,2050000,-3801583.57,7,65343081.35,66919776.11,7,154762668.6,660642.53,210948882.4,0,25809879.7,8877021.398,47835868.68
4621907,522080228.2,328059588.4,1009397.7,1207351.09,51000000,22657950,280776586.8,274715358.7,16417035.44,-9071486.89,7,402701393.5,10237370.75,7,143017954,4166520.94,386211959.8,41178210.72,629380534.3,88462906.46,170734200.4
4818192,703474142.6,43079693.28,10780358.31,8235708.64,7377320,35231498.58,48000,347136561.6,2061843.25,-6085663.9,7,284201609.2,337171471.8,7,202597940.9,317316.27,163625847.1,60607516.66,12083521.56,41611769.3,258400151.3
2790878,732082880.6,401995018.7,8490228.99,22206512.3,38318416.83,46321235.5,337377.32,658939193.2,34174405.86,6680141.29,7,429835453.5,26350026.45,7,309996503.2,40594.45,610672336.9,14627934,1488213683,63796932.58,168969559
3826838,564376526.1,348814452.4,40260,8793408.512,153285977.9,36955543.02,23149595.36,338547361.9,2536748.04,8093627.64,7,308768451.7,11402889.87,7,565699928.9,369752.082,231258875.7,71182031.64,40000,49307099.28,97724560.78
1663264,751054482.8,466768040.4,15959431.63,8234529.734,545507066.5,30136902.53,228000000,313845672.5,11226208.96,-1239377.83,7,241573781.3,78851385.01,7,603564681.3,331949.106,221142853.7,354501083.9,230386110.5,17298317.52,150230333.8
1325300,602819863.9,181621597.1,6700121.42,8235708.64,247284387.9,31747149.68,30081691.86,70265533.75,17984299.73,-13305.62,7,197281020.4,103238159.8,7,170205603.3,388163.604,317728022.5,22162880,73496374.33,13988393.26,197141991.1
1789553,3585959772,3072930005,17958793.03,232108982.3,1498136944,27872829.41,169096.49,434888120.7,6049687.686,26561745.83,7,421747269.9,113551824,7,695312861.6,684508.73,334091831.6,1492848856,6826111.55,40320094.22,169474096.7
3609793,933872009.9,539272953.8,14504557.38,7956957.904,822624166.7,28437274.3,12950000,288390058.4,32066302,-3406838.12,7,212370127.9,85442257.48,7,720642291.6,293831.55,402563131.7,833200989,194183107.6,26182288.08,209157031.5
3609289,389631087.8,188847511.9,5286286.79,7779818.858,9690522.2,19085809.68,504398471.2,106963443.9,13068315.64,-689554.122,7,223942937.1,18226081.37,7,84360958.77,-18495.37,88813765.39,1051053.6,504398471.2,32772758.13,63860310.39
2352722,598224427.9,463921063.5,6724463.93,8798287.45,299142643.6,17966999.73,60177807.5,296976927.3,25492952.42,-264240.8,7,212042320.5,11456744.17,7,443225486.1,217521.25,60082838.29,185000000,2672138.36,816600,65499497.2
1697616,2651726752,1723640101,54111202.87,90515714.74,975553966.1,67660491.28,704865000,1569074241,57223496.91,-926748,7,745388479.9,125623106.5,7,2065758516,-307612.41,950312604.6,524434450.7,829338012.1,539022850.1,506627107.2
824718,467972060.8,305442226.2,2613173.29,27818409.34,210000000,16395079.97,22593153.04,464026587.2,3320745.71,632313.03,7,179021445,59577973.3,7,567762214.8,39920.708,145584988.2,130000000,109516611.2,197099469,83951974.21
2316422,2800411937,1300545351,224768909.3,230686198.5,410141395.7,82126342.7,1757826576,2705611249,382610765.8,2185065.84,7,974196660.6,618737430.7,7,1508079356,5214280.57,990672640.9,497049281.2,1767558479,184537217.4,514828318.5
136109,364413271.8,282286426.4,25709617.47,23659548.34,30000000,34171640.99,69985165.66,146285284.2,10361390.72,599332.26,7,200480748.8,25911911.39,7,266533823,299553.808,108365888.4,24049440.22,155884976.1,12654548.3,36424991.16
1935361,1075646519,769944779.2,11548004.04,22220357.01,218299712,31510931.58,794152418.3,303816088.2,16976975.42,519391.87,7,305253407.1,57667003.3,7,343679576.5,184877.832,197300348.9,28000000,1366944314,8137932.808,169965729.4
4175793,212760686.5,94636126.92,8634919.94,7779818.858,3330000,7888154.26,581000000,80111142.83,15494042.05,-3415514.58,7,98803862.59,43580692.84,7,90622766.65,585527.148,148135507.8,8512770.942,584891358.5,34705105.44,58709293.95
693050,954417066.8,834237510.4,12511562.75,67290557.76,499819800,26024562.47,110038582.5,1187809889,166661054.2,-232788.04,7,201685533,50709302.04,7,837596413.2,405394.39,292691316.8,255000000,763013470.8,474877813.7,50034484.94
1691703,382927922.2,253998149.1,1439789.18,8235708.64,20000000,26124177.98,4793699.29,149213222.6,21562843.72,658552.64,7,165220457.2,30747306.45,7,210026256.3,270047.096,202099393.3,20000000,4793699.29,10419113.66,61157414.33
1732715,1578822830,915983584.3,14875170.36,146227794,602850000,84226901.22,2564636.68,984613457.2,16555056.14,2768083.38,7,770372976.7,39760563.48,7,1866215423,-203710.39,672401616.3,495060000,1229991135,78496780.82,227592376.3
4582432,353384194.3,306549878.4,9908208.02,8462269.224,252900,17068098.65,694350184.2,55317303.88,192701.26,-407079.062,7,-20844908.97,29838674.91,7,76024910.27,48174.54,291310595.6,500000,1416330929,56990984.93,82190921.39
1023861,882851898.9,700601977.4,100232758.1,128090905.3,918264392.3,23678188.55,140646812.7,1262096177,196445922.1,661354.79,7,272951759,14471239.31,7,941855524.3,600774.61,214157004.8,614244357.7,69495213.75,103475966.5,43715375.09
2278038,1180958301,968766041.1,26933679.47,82849920.75,524800000,69160004.76,486873846.7,1464729022,868800,484798.32,7,417608122.8,26021828.51,7,1179444784,261129.778,145416937.1,20300000,1450474415,116814.16,111379164
1419092,3757160087,2422783435,4645376.09,329453420.4,5819125925,116024462.1,281112248.3,3990587238,36921476.26,-16517678.11,7,962220199.7,72988647.98,7,2097019937,-4278963.94,307235463.3,1289313661,494775998.7,217272862.4,558464831
2486565,538336131,141276853.1,31925345.08,50754711.1,489171249.1,56797364.31,1820960974,339305954.2,7168660.75,6369873.33,7,433363637.7,78557414.62,7,129456981,87731.4,974975508.7,205781117.7,3211660961,21352564.43,180124449.9
4794307,803839207.5,231505222.9,10646604.73,5809900.574,437476054.1,61228075.6,103526130,107942444.4,9428029.364,10159890.24,7,554409673.1,218621831.7,7,439525289.1,-502779.45,1013250238,28720183.32,82757.57,62312016.06,194393796.1
3130247,4899421582,2722715916,127150350.5,199781726.8,1323061102,247066349.6,2381633.53,2371780813,345000000,10590968.08,7,1903365477,713703492.1,7,6169323770,-113771.6,1127176992,20000000,2911833.53,46914853.91,560302870.9
4997833,442284615.1,252316681.6,568209.1,6533610.776,505605000,30578311.61,261602013.7,61301902.9,15178014.43,-88810.026,7,229960632.3,17387183.49,7,289433114.2,562192.944,300115541.8,20869700.09,390480600.1,16369506.63,60234748.13
1619928,662029241.1,188199220.5,2186801.17,26241061.97,394933352.3,26666667,770785525.3,316058981.7,7916207.5,-448014.4,7,261591212.8,150446942.5,7,288633816.2,460954.17,6826261.23,9600000,1204635389,56317438.88,191343609.3
294814,308757518.3,146411678.5,5850039.76,27341547.73,365677437.8,22991379.5,3000000,40589427.25,5896886.554,-522252.098,7,241900766.7,20510674.84,7,159536888.6,125903.594,143800447.2,13409700.09,1336706185,17783336.57,66514329.07
2052308,1450821189,826451932.5,27683993.82,3569116.844,727250703.8,39679870.35,122825179,160662043.5,25324332.12,8083268.748,7,444642813.6,303174022.7,7,143495664,30616.38,106386514.9,10000000,1004015,87986409.8,42433486.95
414323,425776377.6,228478596.9,24125822.27,8235708.64,323775070,26417525.99,5881922.762,57867796.7,3412353.18,-185627.4,7,170004951.6,88910734.3,7,55212917.06,656031.61,206114069.4,21568000,86905.95,18164936.17,32149074.55
3000343,546424733.7,312874729.8,10620083.35,8798287.45,246258603.8,16483419.51,14221691.86,187658235.8,38640695.49,-38598.07,7,170580528.6,71162198.74,7,276797201.5,198935.65,146841485.9,52430796.24,1448986.02,9947328.46,111938630.5
850040,218765020.2,40216218.66,36012113.82,7779818.858,377060000,21920347.39,93763913.19,64579626.12,4993524.936,-501239.588,7,198737734.1,1177384.38,7,102797645.8,538578.656,62863019.16,25000000,490293753.1,66759484.51,49068231.35
2303840,3235535963,2603492411,24428631.9,106483395.7,397526606.8,52255295.8,22104029.86,113412841.9,20994588.03,-1033276.81,7,582211181.8,214588588.4,7,857739447.5,309640.3,219780904.1,453323421.4,2181362.7,215094.34,120235257.4
1054323,241367322,79527853.5,1258036.96,8235708.64,484620000,24890479.81,95786690.74,48740189.15,13177432.05,-487130.14,7,221344771,6380793.02,7,99679647.56,538578.656,131274083.9,16034500.09,502828160.2,66759484.51,77687406.34
307751,885410404.1,592066877.4,12617962.08,22220357.01,1922580,45562478.83,401637375.3,410318368.2,7918593.62,-10691786.53,7,200294637.1,31861764.75,7,462080582.8,26676.26,290090468.6,895922.28,985664364.1,117477.38,130086636.4
3497890,512645085,301631102.3,2439695.67,8793408.512,223345361.3,25304599.87,24518735.07,253739070.3,1390810.73,1570776.24,7,184591011.9,20972868.13,7,613298412.9,5037.05,158063043.1,6000000,19937,50874930.97,71273933.04
3354181,460607696.5,252693227.7,8574440.84,8235708.64,197774058.2,38968675.92,50466739.86,80868577.22,45818450,735482.732,7,320193740.1,26668225.3,7,75954576.94,335817.048,79650935.51,20902560.22,85807471.61,19948708.91,76047469.8
4671454,315130194.6,145200004.7,7046174.34,8235708.64,436545228.7,25362932.79,89906605,57016051.54,4503983.726,348642.63,7,173381322.7,34221034.89,7,127770176.4,287189.808,162955459,12928848.69,155470318.5,12325236.59,54005347.66
1203334,739059000,505876500,25345479.24,8273451.076,934600,29370332.5,3939300,389254335.1,11936,2241500,7,171558955.8,40349700,7,152532105.9,127000,269317600,72800000,183349700,50858640.12,125126300
2694201,344180020.7,87255669.88,2656570.02,8235708.64,372433794.7,32600000,41614618.32,149396661.3,12836612.95,-191868.406,7,286979202.4,26812224.82,7,120555256,280620.29,73622585.94,48686814.48,116691057.9,18495472.89,113325040.9
289182,1287329398,654826879.5,18608935.05,31111150.14,217930224.4,28743688.7,178474700.6,680820567.1,11535203.05,7654241.6,7,796102948.5,250909688.4,7,422046014.9,20208.31,117512085.5,148450567.4,411116341.5,120074982.8,237833871.6
4885400,685659386.5,509403468.7,6702047.18,8273451.076,69769867.07,16423904.94,3774760,92806282.82,9604513.996,-551.14,7,156898203.1,17959338.26,7,103976520.2,-925905.57,251014183.4,68568000,3774760,35541069.61,24332175.28
1026621,502177650.7,317094579.3,3626888.21,3511194.69,78353407.52,15979259.67,110266434.1,66689306.37,18122679.7,-32643.58,7,111626042.4,47390833.21,7,81193323.68,119599.34,108651470.1,9840000,280269395.5,1260603.32,62135812.65
1210905,1306692344,923514068,5307315.1,3556023.54,178058480,20665609.91,417999200,27355523.36,11682182.44,7574995.586,7,180236164.6,42292894.5,7,248485849.4,-8619.35,79108780.79,97158480,419791302.5,24664377.96,214640121.9
4877544,856013371.9,704728261,14650508.62,263260.35,60000000,11426379.47,47000918.52,63529726.32,2177297.206,3914459.58,7,140387762.2,9664107.47,7,112558490.8,1169628,156408191.1,60000000,119997.99,22320950.71,27762425.64
982644,2758605341,2157321384,268177588,228122659.7,871164551.4,926575052.1,152485486.4,6605796452,171690822.9,48864865.39,7,4557990836,148696541.4,7,2853958845,8921465.326,8614750613,857086309.7,4176758266,917544835.9,169835766.7
2312478,2.91E+11,2.14E+11,4196289289,1141972368,41138458102,1601360706,11168022050,4.81E+11,6122597585,6282040588,7,36023405325,33544986730,7,2.41E+11,25401270,30062906482,66878971703,13498184232,53464962586,24685983656
2796741,2.72E+11,2.64E+11,8326574400,839018737.8,69939223306,195126001.6,291915.13,16707598900,438159349.8,351758692.4,7,3252510283,4257726077,7,43936436309,17472886.3,6448669530,65862523973,2892324773,1212753387,701856754.5
1630575,3129137093,2651755528,295442527.1,148835206.1,758415183.3,162241200.6,10400000,1904612958,44778418.6,63131331.34,7,1147879967,44868335.53,7,1582196472,330158.27,341094519.2,669440000,261412696,1857497.84,191311292.5
3033977,14174455095,13943211706,1315962491,104099109.5,1187081447,103502698.2,741140859,541294108.8,1004333.71,6509145.17,7,2578768838,1026345.26,7,6946671157,1255196.24,108713660.1,831633203.3,400,220918359,81940952.28
3017262,498371052.2,270085360.6,873729.14,52047273.17,446414787.8,40860415.97,2510000.1,1573610047,4615806,-377218.8,7,658736933.4,16079812.32,7,408425278.9,266915.42,212850230.5,51700000,3397590.34,68649395.72,44498259.38
3143510,14053574128,10668356016,920674481.1,640818722.8,4089800000,204022460.5,42210378.23,9379882406,223461624.2,341806599.3,7,3932016296,1533375375,7,7490823848,5433793.4,1248478085,3404381680,256404979,441835135.9,756277886.6
2724230,2109850653,1485281442,26726725.92,94205918.55,1629107810,118306693.8,600000000,1892982286,40349966.93,-2771805.49,7,171051172.9,483291326.3,7,1556605324,-318422.69,490216279.5,1428561800,830559912.7,501336726.7,136901436.3
1204699,261171078.4,246081950,5301602.26,9967473.068,125242762.3,97172585.4,7721971.3,174322808.2,2700277.07,-1152680.786,7,-848493499.9,831461.18,7,37517880.3,220.85,110742026.3,93578488.89,30264657.53,27338067.76,22190456.6
4661966,805256358.3,523026694.6,166422139.2,130229820.2,474701466.2,216728368.6,424140539.2,2605618369,270849.05,-3392148.99,7,-74078117.7,59888163.03,7,619047622,970812.63,460223437.7,441600000.4,593523878,429595.2,217729887.7
2590472,2271048110,2089720169,173182582.2,169480942.3,1949907477,31196425.65,334000000,893261523.3,11212200.61,-2192923.07,7,-2053046937,45984639.26,7,1095894121,44405.2,223063341.3,383146222.2,312018944.7,29940031.21,65503145.91
2305160,8311103505,524904981.5,175423827.2,2037816361,421867301.1,200004068.4,1704194106,14567818475,18750036.06,34355239.34,7,3000328719,5401670375,7,7813169623,615345,1031505829,932000000,1739765371,169402697.3,1035785712
3884668,733955922.9,281800688.4,30850487.27,127589063.5,327387557.2,276035304,58970009.55,483738338.6,1987706,-657678.87,7,-1586071900,86263420.22,7,1687197140,15525.88,328045398.6,289579766.5,40707.56,62404513.28,597314278.3
2172483,354970862.8,296496214.6,25480643.51,9967473.068,178582658.7,8194929.49,119705.79,195495704.5,26390375.11,2838660.38,7,-597004502.1,1714601.66,7,246189188.1,-2930.81,84674719.14,70792444.45,1320890.73,32084661.38,66834806.97
120846,32423594529,23089446316,1883225237,1276937457,4860970680,1055254572,3060582934,14819448390,29722010.16,317225981.3,7,15246964809,1587979106,7,24772339603,12906259.93,7346317773,4511395563,5328249382,2603603445,2582929907
1682715,4575030442,3718232793,380495486.7,267224191.1,1640298521,186584262.8,3987090.19,4362516954,181397000,18191619.22,7,999626452.2,289683556.3,7,4478138537,10670849.36,976261794.6,1951540241,852171502.7,231789857.5,558362953.5
1668191,4042767521,1696954130,44678187.98,961956387.4,16314241020,1236166912,5183236687,15944792627,661648707.2,-6449696.74,7,4750787389,157579827.9,7,18238934911,-189045.92,2632160387,13310614256,7684598328,865754600,299481613.9
2273828,4875289990,3643841198,113313042,158171040,934180859.6,122407533.2,42165384,1166520023,63010457.5,7638040.99,7,693393890,164439058.9,7,2411425524,-10546.39,731724728.5,572500931.9,637574434.3,157627807.5,935756985
3053532,183941199,81133348.66,230307.2,28987594.95,94759709.74,7344613.45,17368503.11,471431832.4,1000000,9113260.21,7,-66186624.11,3079943.74,7,545724396,375272.358,192263391.1,15000000,391072.99,1106665.5,66540821.32
3479135,312795077.1,264375530.6,4908887.59,9967473.068,72704727.59,21784079.56,2503922.262,1141722.4,1239880.79,-7670424.43,7,-1225065479,24959526.42,7,176344522,982.23,16009784.71,4000000,11754013.45,23642964.38,59708877.94
73662,294797161.5,286563068.3,4398378.41,9967473.068,197500000,13438289.77,62284274.02,72115061.18,14900000,-2466.15,7,-143019319.7,23007370.28,7,243270156.8,36.15,72122395.3,150000000,1360707.58,9866883.428,34421854.88
4918433,5819592183,3815338053,228873119,228609756.4,610993194,66845513.02,18557692.26,1270484396,7485945.29,79904025.74,7,736164616.1,217334153.8,7,3981949596,651370.05,1511213243,422649803.2,38842262.4,52081286.79,1645011899
514404,1977308255,1434690852,98885675.05,51950621.69,871505676.4,53392827.69,18973310.94,89863684.53,11000000,-596970.47,7,411281900.5,109369413.7,7,1022913584,9713932.51,535157334.3,312354922.5,18973310.94,4278408.396,112440671.7
573570,3871840010,124779677.9,10251871.04,156613541.6,356770406.9,186920341,82271993.86,3817018329,71769048.55,-436168.95,7,3007114120,926608708.6,7,3466120130,3925473.83,562238594.7,215107806.6,9179799440,310326824.1,2046183748
603420,1199737875,607127966.6,6961937.48,3564237.906,85786000,80264336.24,11618400,259371926.3,843049.174,-19066589.44,7,237364814.1,64796765.64,7,496900315.3,-48789.47,239712501.1,68000000,194592251.6,965418.4,616211791.5
1210233,8509659748,2942232116,90457997,765166544.3,4821702149,997252171,38278922,7370066046,69489140,138319256,7,2394562400,1633777585,7,9244192784,-6921569,4849879509,3709497501,4264097838,168412735.3,3019138428
4868990,4889124110,3965572662,157223385.7,251275414,11600000,371599377.2,282669917.1,801268213.5,117417012,36948641.58,7,883274467.8,156783006.1,7,1825356272,176958.42,2635710418,485504586.4,852307782.5,2691757.32,594379393.1
3838975,2869496572,1166139620,14986702.88,137471138.1,2079086087,354323805.1,1342976131,6143495901,12051265.7,-4181210.5,7,4065354605,116173582.1,7,9315682690,-6546708.354,2312121902,1064530349,4485707522,481769705.4,117068310.4
232852,49452622.41,23461598.31,476039935.3,129668805,608133913.6,145305691.9,161028356.1,2214236807,32333311.05,-5451802.59,7,213872893.1,34842417.83,7,542613291.7,233.08,234003495.2,493461269.7,152831206.6,73388371.15,42263823.75
2584499,1399901826,817486191.8,5640040.82,62159751.6,460000000,28148769.54,150845512.2,911068776.1,5416729.53,5664119.11,7,305417662,331705226.1,7,905397867.9,1530074.74,357243319.1,485901046.3,1134865.67,131207402.6,156268394
987235,7170891183,5547939390,21378159.88,314666767.8,757441944,88461630.02,3805175.75,3184200567,76112782.47,46012467,7,1283507653,75402780.3,7,6981044432,243509.26,1633503682,761022814.4,42204421.06,19454896.84,1176862121
4451659,2827311232,874520212.3,53733632.06,130312786.7,1186800000,168135396.7,47022442.45,8038662350,265117073.4,181855343.9,7,3696054706,618625724.1,7,2135120782,587741.65,1036569508,300000000,3870271151,361223975.8,817388808.8
2895524,960299715.6,229002841.1,2121762.96,388774289,257085903.1,54099405.22,206909681,533320274.4,199437343.2,-19037.29,7,-2927953207,63093395.25,7,7204599684,6135656.78,279295284.5,261175703.4,92800,54489434.22,562931061.5
2635334,12344599979,9431037555,693699370.2,936728653.6,307125596,1913552281,13888891716,19671948513,100000000,186213696.9,7,12853251032,766953381.5,7,10650944730,8331649.88,8073729638,1869510301,15134000667,799282597.3,1133691811
