TICKER_SYMBOL,ACT_PUBTIME,PUBLISH_DATE,END_DATE_REP,END_DATE,CASH_C_EQUIV,NOTES_RECEIV,AR,PREPAYMENT,OTH_RECEIV,INVENTORIES,OTH_CA,T_CA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,FIXED_ASSETS,CIP,INTAN_ASSETS,LT_AMOR_EXP,DEFER_TAX_ASSETS,OTH_NCA,T_NCA,T_ASSETS,ST_BORR,NOTES_PAYABLE,AP,ADVANCE_RECEIPTS,PAYROLL_PAYABLE,TAXES_PAYABLE,INT_PAYABLE,OTH_PAYABLE,NCL_WITHIN_1Y,T_CL,LT_BORR,DEFER_REVENUE,DEFER_TAX_LIAB,T_NCL,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,C_PAID_OTH_FINAN_A,N_CF_FR_INVEST_A,C_FR_BORR,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_FR_OTH_FINAN_A,C_INF_FR_INVEST_A,C_PAID_G_S,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_FR_SALE_G_S,REFUND_OF_TAX,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_DIV_PROF_INT,C_FR_OTH_INVEST_A,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,ADMIN_EXP,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,NCA_DISPLOSS,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,T_COMPR_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,FINAN_EXP,SELL_EXP,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,COMPR_INC_ATTR_M_S,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,T_COGS,FLAG
4327222,5,5,4,2,42945487.82,7025873.856,18377298,477481.2,8719715.94,4753108.71,910348.798,75273091.67,71653334.2,265741711.4,4850096.72,120243654.8,1223542958,364675.41,7478649.5,1343556.8,1357823591,1433096683,80000000,25534399.8,11706960.37,6072172.276,100189.22,4232699.11,7225462.472,1483652.32,140000000,237523501,545500000,17986822.07,6486418.782,615494623.8,853018124.8,160000000,261625234.7,8204221.81,150249101.5,580078558,31076688.16,580078558,1433096683,100000000,-52079386.35,120000000,150375688.3,53832262.91,62250348.98,100000000,79100,34185320.24,10118788.2,129450428.6,221503260,1182546,222615785,6482976.664,4704056.9,-84523.95,14025644.66,49092245.05,47776882.05,72240096.7,1112525,52158486.35,164500000,79100,-93592245.05,38241430.92,42945487.82,52158486.35,220000000,13910343.6,313592245.1,14994020.1,7511562.758,221770516,221770516,58790700.43,65533.84,58840731.82,144417.94,47925361.79,47925361.79,47925361.79,59763678.44,48535974.18,11950024.8,99255371.96,47925361.79,4302655.074,115533.84,-1619195.716,10865338.64,65502.45,-1619195.716,162929784.2,0
4345415,4,4,3,2,1114582735,33094800,1778632887,169448228.6,1125473894,2233012160,15465940.42,6469710645,46264733.48,411365692.5,681529033.9,129268729.3,46424609.82,37900069.42,50099764.27,109858213,3568684523,10038395168,834156444,70657208.61,1878459820,886604591.3,37198148.17,135264632.2,15002378,856704380.4,1325750000,6042596009,1865162500,20123071.75,88435066.87,2623239671,8665835680,557327160,334428545.8,34817680.34,317986548.8,1282124794,90434693.56,1372559488,10038395168,2376872.82,-543393200.2,2408580427,321090302.2,4900000,30865692.46,28250100,188414754.3,4541450016,535113628.1,6666184.91,5211384865,5036426.54,5870778426,1711381.11,243593247.2,-1932387.79,171352452.5,266129731,170655363.8,5549688124,644306557.8,731807954.5,1705395390,9381824.44,467828533,851189820.6,1094783068,194373297.9,2441730527,301772027.6,1973901994,262166375.6,14521492.22,5807795612,5817930040,27557062.07,1276988.8,-8951262.33,54422801.76,26331757.57,7383160.17,30067368.04,2191083.09,174682936.4,20111799.68,5164380601,10819672.71,153307870.4,8449948.86,-18948597.4,16737389.36,44958273.26,-19247695.33,5829072385,0
4364660,3,3,2,2,6991665565,26000000,2515567743,374802955.2,201638125.9,1253534978,1023983918,12413126643,1059829237,3413580948,14573717574,1491929435,3400726539,16689963.67,200845552.7,916180017,26028261054,38441387697,2274975553,133540863.7,1672636469,328721699.4,578117706.4,328603668.9,193780736.5,1526886896,546103000,14294769343,2817740712,474590784.7,100813910.5,3792033205,18086802548,2642994398,4314165367,2697565424,7965524772,17711215300,2643369849,20354585148,38441387697,39854911.67,-2361558864,4074176767,3190136650,3233594.46,317289000,380205805.9,177703423.2,7978526978,860426487.3,1205785183,13979664477,25272672.34,14979015622,81840344.26,1814217116,-16792640.74,1302279487,1398821966,64516290.57,11788878973,974078473,2539262288,7670246424,31346788.34,1002431972,4013237796,5827454912,1813934594,10071500362,1077646021,9069068390,502562985.6,282667263.5,12506042318,12506042318,2917366380,1086101.75,2252099656,33953045.42,2101403260,2403452228,2034053499,364226349,605074860.8,92914056.78,9256152922,2336102467,133293104.8,9163156.22,302048968.4,581263912.6,674429879.8,302048968.4,10623950975,0
4366977,4,4,3,2,939788823.5,358790282.2,1615903515,152552468.8,27240233.74,894653124.6,134696407.4,4127818855,521847500,54541749.54,3301748677,85897626.07,396126684.8,103082712.2,44698875.21,70349136.14,4527457804,8655276659,455000000,219026186.1,1720004105,326208802.6,19053217.24,43666962.53,8729852.72,51755983.63,42800000,3156698295,403224809.2,31169411.64,87724297.08,544209986.1,3700908281,600628377,3158645111,114542270,599993388.4,4765706496,188661881.2,4954368378,8655276659,3428755.74,-1437959217,1441800947,-156612338.9,1639508115,56415382.32,3428755.74,73748275,1943945561,226950599.3,99714108.73,2475931099,745826.76,2589192260,14124775,349442863.9,1121250.192,260140629.6,125994642.2,59579000,2745804599,112515334.4,1511707492,1011300000,44500,1944014419,547165436.9,896608300.9,1429172802,3084737817,314767808.8,1140723398,215616089.5,727176.81,3484306126,3484306126,301149371,11598685.93,286885560.4,37890839.86,396905771.4,417612390.5,232363271.4,13515622.07,46066963.85,55312056.59,2836881190,253069890.5,19169047.94,11848772.27,20706619.11,48079480.56,26112582.91,20706619.11,3210936188,0
4367525,3,3,2,2,108236132.1,11266067,179000669.9,15812121.48,2846522.2,92721354.55,6586061.19,416468928.4,29018000,14795341.49,108686152.3,66492898.59,20634049.72,475627.88,3735427.94,25775296.59,240594794.5,657063722.9,200599466.9,28753719.9,81725465.09,3647945.12,2088133.2,3413815.2,2366566.69,173307.03,18743942.05,322768419.1,34755000,12444400,601415.132,47199400,369967819.1,90300000,29670968.31,16751179.66,148597658.6,287095903.8,6313317.206,287095903.8,657063722.9,15150716.24,-50184458.63,358216202.4,5516613.98,55535000,10960000,25615938.6,184473.67,283398556.6,16403124.32,1463217.214,367330385,1557762.08,373367501.5,2061263.182,18136935.61,-972136.59,39891225.96,21672656.95,155850.59,367850887.5,4479354.44,50368932.3,272766628.6,28623.08,63776916.85,79465509.58,97602445.19,50368932.3,358216202.4,28157980.63,294439285.5,49054259.79,-217673.54,362448320.8,362448320.8,42679724.69,120621.228,40731512.59,6117935.76,35852109.63,35852109.63,35842351.54,-217673.54,13745859.26,6343023.04,243747643.3,35842351.54,2490413.6,101514,522809.936,6837373.15,2049726.1,522959.268,321499134.7,0
4427143,3,3,2,2,107542859.8,97441978.33,396002125.7,49948051.29,30906951.49,227973728.4,639021795.1,1555437107,25624838.06,13290639.21,685896186.9,97704639.48,89005886.51,709330.66,10118120.46,3176909.91,947207078.5,2502644185,279961874.3,31853798.15,127129875.7,29736874.06,11771654.34,20783936.93,986849.21,60530135.18,117249316.9,563533997.9,98248114.26,213761908,8231763.402,218004038,781538035.9,441716666,449835172.8,52306047.22,474029981.8,1422912715,298193434.1,1721106149,2502644185,14648619.88,-215323984.9,544608272,181574515.1,517000408.1,230000000,41150000,424860760.9,977813335.8,56530756.89,261162386.3,1291054219,22751545.36,1433840934,16185349.39,30721990.54,-2042753.7,76180892.8,87359142.66,163384600,1252266419,50486710.07,640184745.7,948885323.4,313774.57,66514214.06,62059638.75,92781629.29,410184745.7,1102758680,62256086.04,1036244466,72406606.99,-821840.65,1517399947,1589852397,248869587.4,1100223.93,223315856.4,19698831.35,170746741.5,205858344.2,170746741.5,340545.65,14604669.48,27072185.36,1217294899,205858344.2,4512999.68,1318600.81,35111602.75,43011243.17,26872331.75,35111602.75,1366877087,0
4445647,3,3,3,2,523546999.1,37463228.71,34176434.21,2671411.08,2445612.18,11238948.15,26741432.72,574079404.8,36008500,70375116.15,1286886929,185520671.5,1504322.55,76226.75,1645192.2,113103932.7,1626007968,2200087373,10000000,27050129.72,48680473.96,9566708.68,13114535.09,9928686.65,226956.94,5138446.49,30000000,126655807.8,101000000,18892917.97,21688390.6,101820000,228475807.8,425880000,1015851737,126411468.6,390034044,1958897328,12714237.29,1971611565,2200087373,12185763.26,-486903478.2,141000000,203717894.7,109165920,58845376.92,5996754.4,4788107.19,254526287,48800689.94,23978412.8,680139499.8,397927.92,731219439.3,1551646.974,-159484584.8,-53287.906,30185384.06,17299001.25,14382736.24,527501544.6,50682011.61,491691585.4,132002301.6,4788107.19,123700998.8,657031583.9,497546999.1,491691585.4,141000000,193989183.6,17299001.25,75176090.23,923504.97,595417520.5,595417520.5,114625095.1,2321753.98,87320248.59,1843665.35,83777664.94,83440527.09,83777664.94,1992761.366,-12034061.19,5520623.62,437344700.9,83440527.09,246253.04,2783816.71,-337137.85,31184568.05,30088663.26,-337137.85,508097271.9,0
4457389,6,6,5,2,59474825.67,2000000,110083124.9,46659148.3,4757386.87,10036120.64,6755897.34,239766503.7,19229500,9402347.87,206857178.4,1030471.45,44159425.75,939643.18,312003.4,199500,262900570.1,502667073.7,103737244,16140102.75,148147384.4,65566346.85,3487229.12,14352352.27,303187.974,7676185.79,7160314.892,239229498.5,19612108.68,1195000,951911.212,1195000,240424498.5,30000000,3000000,15000000,214242575.3,262242575.3,1733526.168,262242575.3,502667073.7,999210.124,-5377093.8,192995794.5,29681710.9,45796700,3000000,41399890.83,13911676,477174745.5,51547566.11,7714283.49,534443612.2,8850994.446,602454743.1,2146310.51,24343488.12,38871.02,23597896.74,50011230.93,6790660,572773032.2,68011130.89,19288769.8,200114158.9,4051082,-40702145.95,34929313.74,59272801.86,16288769.8,175365085.9,20452823.81,216067231.9,29101379.42,221461.9,593445092.1,593445092.1,77730822.15,641493.21,78137378.57,-313870.71,56920743.5,56920743.5,56920743.5,2367772.41,-656111.7,6183592.95,482664150.9,56920743.5,696345.06,650432.26,37849.846,20810078.65,243875.84,37849.846,517675485.9,0
4464130,4,4,3,2,90076525.06,27162207.92,24394971.29,5479150.66,25131506.68,108127726.1,2477608.42,255687488.2,17660393.35,82575810.25,1002244626,75873522.07,185368173,4622049.73,7411943.47,1923177.14,1292972872,1548660361,410500000,628326,65631437.73,2289516.54,28108929.51,3990698.65,1520995.69,76851042.88,107741786.3,701921072.2,275260312.8,34471120.01,5333477.564,317738701.9,1019659774,112500000,97496621.03,22229197.4,290203325.6,522812275.6,6188310.94,529000586.5,1548660361,16563376.58,-166343639.5,627973967.6,253240371.3,12064715.18,61820000,15186240.1,3690231.45,428494468.4,34171833.84,32663012.52,868558994.8,31702725.02,883434417.9,4829803.728,22664250.84,1910.57,11384514.41,76898695.94,2150000,630194046.6,14875423.1,170033870.9,613932526.8,1540231.45,-64234391.55,67412274.22,90076525.06,163008896.5,643160207.7,156143230,707394599.3,77924469.35,8173921.924,888375398.9,888375398.9,101930824.1,1878291.7,83617659.87,1116521.88,95451635.04,97263156.36,95451635.04,547854.168,54282333.55,26886839.1,643961482.6,97263156.36,586092.55,2749973.78,1811521.32,4667667.74,21063138.01,1811521.32,804757739,0
4469110,3,3,2,2,426355728.3,12999055.68,357152418.9,60251782.98,60960961.57,14647332.05,26735081.8,959102361.3,55330596,99308990.8,280409114.2,85691049.28,143449672.2,2409920.13,4347647.92,2758001.23,636932847.8,1596035209,113236948.1,18265430.73,130338173.1,35223267.45,24130383.55,7940201.8,134010.068,31801944.84,48378450.19,362205390.8,55900000,6274235.4,3942376.44,70230282.65,432435673.5,162471000,448922962.9,15891307.1,325917416.5,949808876.2,213790659.5,1163599536,1596035209,35762700,-107147273.5,381959420.4,28838127.62,2300000,30630401.17,54483019.18,5625988.57,2544547067,187425809.8,2100000,3001902715,85708908.46,3109364472,1235000,-96719405.98,-2195803.41,70682570.34,28839150.55,79494.86,3080526345,21752849.41,112773262.1,335872026.5,2190911.92,-16214456.65,462493669.4,365774263.4,82142860.94,384259420.4,277870897.7,400473877,249155787.4,6833100.4,2741664762,2741664762,66770621.91,1033064.67,55261398.18,7890399.66,31470739.84,44580109.66,33614818.27,14936890.15,5029112.7,55381874.48,2379856171,46724188.09,4026909.07,2487495.15,13109369.82,20046433.82,13996718.88,13109369.82,2701340254,0
4474996,4,4,3,2,1568489841,1234406620,617059835.7,259591235.5,37556073.97,90158831.59,38994985.76,3846257424,98527269.18,455171019,1013889431,85752,648106227.9,31696744.2,41838109.91,17913437.85,1785079928,5631337351,406325381.5,272523576.2,349409458.1,135218975.3,34393234.82,179129480.7,7370045.48,251453055.1,40137873.34,949604204.1,22992916,447948.31,24914805.31,9956952.42,959561156.5,1014306324,1449550952,246525336.8,1600607698,4671776195,18509775.7,4671776195,5631337351,32512367.09,-330444481.1,608319301.5,503438200.4,907329344.2,692345445.7,19657823.66,8805000,271992301.5,169821399,712641223.6,2439896332,7524001.012,2531044543,5571635.142,157779301.4,-3415663.482,307848886.8,15214417.91,4467237.5,2027606343,91148211.44,339249481.1,595620101.8,8805000,-15214417.91,1410710540,1568489841,339249481.1,1320647261,1277943755,15214417.91,423486526.6,55850430.4,2554492367,2554492367,67308333.69,9858680.1,69788882.46,8851158.15,27382457.81,27382457.81,27382457.81,5420487.732,-11615552.77,92099097.14,1879081514,27382457.81,92800741.6,11110952.59,-265562.764,39925875.88,8630403.82,-263349.736,2484703485,0
4477840,3,3,2,2,5524452000,1456480000,7497637000,483241000,1017709000,3262816000,980038000,20664960000,386519000,10210214000,1.2E+11,17485197000,14061314000,1170750200,267818000,1842325000,1.68E+11,1.88E+11,15625907000,1007551000,13534982000,1349167000,137995000,1058317000,697465000,4057914000,15542911000,70080098000,59791645000,2744397000,2602610000,75190216000,1.45E+11,8807290000,9264804000,1830257000,11617118000,31654587000,11339681000,42994268000,1.88E+11,95604000,-19571493000,67416710000,26384237000,4666280000,240983000,990307400,861200000,51752893000,1521725000,90758000,89626844000,24464000,91783570000,448632000,2624197000,-34249400,7959816000,10331229000,306325000,65399333000,2132262000,20432693000,65844704000,15485000,-4188547000,3161354000,5785551000,19444156000,72082990000,4164899000,76271537000,1977486000,664509000,76633251000,76633251000,10647519000,749778000,11136518000,1626293000,6382559000,8456263000,6355824000,837078000,6717251000,5802566000,55415603000,8429209000,597178000,914113000,2073704000,2218310000,425114000,2073385000,66333811000,0
4477958,3,3,2,2,2399941795,1800000,73275342,194703482,192836041,42838449,16463086,2921858195,500205707.2,110262208,4371808097,2512124435,54299194,362314392,112763293,816059096,8339630715,11261488910,2045509853,132295080.1,204326450,679139751,130979384,255910955,37812625,119745535,743692213,4217116766,2329100092,9749840,66894589.03,3491082072,7708198838,300000000,279702639,150000000,2823587433,3553290072,204984607.4,3553290072,11261488910,77767205,-2404157376,3701130266,1076380614,1367683051,93488400,189017952,514848365,5666924226,143499584,236864363.3,8761419298,31050006.36,9306497573,44832826.14,918209392,2427702,1409863002,236793406,501965500,8230116959,545078275,2919005741,1332029155,12882865,2243558452,1409864976,2328074368,2458565555,3890148218,1009830147,1646589766,163472247,-80741305,7327613512,7327613512,1215857430,204,540469820,1977295.846,884181886,884181886,884181886,-80741305,98407409,184460035,6244822752,884181886,15239944,8088855,3371520.706,331675544,683476465,3371520.706,6706402387,0
4480980,4,4,3,2,825252763,298925296.4,548196520,89007566.18,500431346.3,497724320,399305741,2794110892,89320000,333154892.6,13541848146,7949666495,1407848647,628047025.1,416306007.6,1700297117,26099921988,28894032879,1387000000,534581600,2908175848,165688913,322709458.5,250089953.1,57230711.02,380412853.9,2399721975,9474839280,7976874537,175160000,46831624.99,12445120043,21919959323,2590541800,1662602163,749101586.4,1452985777,6705743193,268330362.6,6974073556,28894032879,225737122.7,-1947277142,10706290000,-1187112729,225000000,223000000,774253709.7,1315111.5,1665441742,961777399.3,560379107.2,5484864756,340000,5591430105,1315111.5,224967754.7,4200756.408,1105328544,815545252.2,150638645.3,6778542834,106225349.9,1948592253,6530650000,7352519.44,3359357625,504447292.4,729415047.1,1725592253,10931290000,3045995148,7571932375,572230301,26500411.33,6562499638,6562499638,-1973747722,94512697.49,-1878428548,278434804,-1969256691,-1971244164,-1969256691,27814495.53,718108866.9,74907412.37,6718484460,-1971244164,121537180.7,98475441.72,-1987472.62,-2503558.07,3156268.15,-1987472.62,8483703025,0
4488794,3,3,2,2,372076932.9,60960540.36,9640321.67,8171513.52,115919776.4,54461059.83,1000000,561269604.3,26280000,155300931.1,784591526.3,423432838.3,41227088.28,5703162.85,1212574.12,9470305.008,1529416649,2090686253,323500000,46205437.82,2583577.52,2750623.13,9314104.95,7893638.02,1130944.47,107757891.7,275526656,733425228.8,143000000,31437306.64,41427843.1,209687667,943112895.8,138666666,542159206,59499199.08,174534942.5,914860013.6,232713344.1,1147573358,2090686253,107050885.3,-215869487.9,534500000,95085352.12,403981318.3,49573704,119000000,28086783.39,66483781.06,93438194.92,114978577.9,383262829.8,23420575.79,391076641.3,2708483.39,236258495.5,-1781.35,49848392.45,76786020.38,13300000,295991289.1,7813811.43,243956271.3,516600000,78300,357044412.7,135818437.4,372076932.9,213756637.2,1057481318,86220920.7,700436905.7,81060390.33,-8593772.32,386299350.5,386299350.5,4118765.78,419951.38,2525704.66,8118968.67,-37265309.72,-25937385.26,-37265309.72,-2020793.6,55224880.04,22939458.73,193683962.6,-25937385.26,20725191.83,1428719.3,11327924.46,30056151.04,3021780.42,11327924.46,381752852.2,0
4493070,3,3,3,2,227181408.2,14438287.3,29951123.84,2384737.82,20336667.06,1237727498,10026585.74,1527608020,140377893.2,319424611.9,1484000444,398046402.7,373911968.5,13644116.53,3593000.2,5216000,2749386662,4276994682,1177700000,135859786.6,254156456.2,304503459.2,4938478.34,27343790.08,4495572.07,216404182.8,42891793.4,2040163732,383000000,329777482.9,20704456.5,1172965985,3213129717,285330000,517303444,73088492.36,49454030.87,971634744.8,92230220.04,1063864965,4276994682,201816206.3,-402448843,1877700000,30947045.29,316503455.1,14508000,49900000,69436559.56,391123192.2,82890702.91,19327758.06,741367023.4,102618.04,758970390.7,3127102.82,-91633647.05,3254316.6,78393654.33,149768576.1,43622222,728023345.4,17500749.27,471885402.6,1496147067,3359476.68,279868150.7,318815055.2,227181408.2,457377402.6,2127600000,175615796,1847731849,123021409.3,113324.67,802979857.2,802979857.2,12936915.69,5205376.99,-4516523.23,1185084.8,29469511.63,789753.38,17704440.52,-1267343.38,102121781.4,77147291.25,490005552.3,-10975317.73,12747917.96,8335032.78,-28679758.25,23912233.42,25788471.7,-28679758.25,806229037,0
4501161,3,3,2,2,1390663064,181656739.8,1338358654,296596170.5,220928502.3,1419682295,332230171.1,5180457409,65500895.48,137926557.7,1567512220,144444054.3,386028071.1,14403016.67,20293299.07,179116149.5,7087305708,12267763116,1604140824,226885540,425184102,98581954.35,297291086.2,41546500.82,2625857.81,357802676.1,14500000,2952336183,116745346.4,96909407.92,4837095.552,213654754.4,3165990937,3931171600,3785426933,356005671,914542075,8983381737,118390442.1,9101772179,12267763116,173720573.6,-409532174.4,3062883148,-17045431.4,200000,460273750,244614400.8,816701928.3,9311893037,740628458,450000000,11513857359,1849166.418,11912153632,15010179.89,-413540123.6,-2030831.32,76092460.3,172153780.8,281530096.6,11929199064,398296272.7,1226234103,2875861054,59959475.83,15068313.51,1804203188,1390663064,765960352.7,3063083148,1800585109,3048014835,596167707,3544576.43,11198671739,11198671739,49566277.83,3477788.86,-95092702.12,-387309.34,-17937356.09,-11514708.19,22380970.74,328434346.2,87764733.1,305063215.3,10579070490,28803618.64,4052142.31,11067703.47,6422647.9,20762659.19,155726683.4,6422647.9,11571730978,0
4520942,3,3,2,2,2394309128,16817495.75,1626913974,186470103.3,111947703.9,275139166.6,13700000,4628611068,513834363.8,1436105925,304816964.3,79849884.12,1325468931,649529.15,30215251,387829353,5906983399,10535594467,959500000,3920000,1493218889,119428556.3,3237587.35,399791704.1,1555833.35,42584988.02,395311348,3023237558,50000000,55821161.35,40572654.97,1062143816,4085381374,1076938480,1904017788,240071188.8,2627093111,6078032279,372180814.1,6450213093,10535594467,2474349.06,-757584296.5,2051500000,781390751.1,92499603.02,114350000,52594391.27,1501956374,1969456161,235260412.8,418133747.3,3278532950,3157029.032,3370413475,304781192.9,204835225.6,35503916.77,231770375.4,165996483,1197112681,2589022724,91880525.45,2259540671,1794500000,62500,181028771,2167832670,2372667896,1019044855,2143999603,152535775.6,1962970832,201374446.7,52824048.8,3449157893,3449157893,1174851077,24431.38,1161917174,84365038.91,1107551348,1180419281,940812206.7,317802567.3,100780149.1,61480792.98,2098862554,1013680141,58180304.82,1732694.01,72867933.89,161170936.5,14666597.34,72867933.89,2605043287,0
4534828,4,4,3,2,2793168811,3072305415,3134159815,215014296.4,647092616.1,844251078.1,312178042.5,11166267440,6956000,1827246883,7268613635,5053455292,5369442965,399214.5,978329821.6,104267502.8,20711361327,31877628767,3106673105,866585400,5635986134,428015381.1,922747325.9,608924300.5,92126473.45,1963056266,145000000,13749197913,2567760285,114966166.1,99636609.32,3688827089,17438025002,2405000000,872627690.6,1218721561,7282394738,13807950967,631652798.9,14439603765,31877628767,61120755.73,-4737488812,5006673105,1270128762,824122470.3,17012124.56,528322000,262871041.5,5793082373,565250770.1,9077514.87,14429999714,42526653.67,14736911599,251256890.1,-1689632002,1614808.972,3145288703,611825341.3,171284909.8,13466782837,264385231,5000359853,2617119715,2536636.51,1777728049,4397440813,2707808811,3912157329,5006673105,3963160991,3228945056,1785526177,84969413.6,20960840028,20960840028,1118473891,8507576.54,1011480863,189594522.9,988893329.1,846515049.7,989248947.2,91491887.1,214969271.2,299992984.6,17217550959,846870667.7,333217137.5,35760344.46,-142378279.5,271603223.3,142753372.3,-142378279.5,20040851052,0
4548256,3,3,3,2,522601539,19695123.18,172867185.5,88820955.74,60402133.1,114896610.7,231352296.7,1864501421,32000000,118978985.1,268202675.3,1809875.12,2637504530,306510.87,11249095.02,24000000,5951603817,7816105238,492130920,64882463.55,552453915.8,253632643.4,33316278.51,71543621.18,21395351.85,64908055.89,131307428.6,1133819439,1269809240,87595419.91,37980447.75,2889233438,4023052877,2560000000,20410977.08,76098915.86,754329535.8,3410839429,382212932.5,3793052361,7816105238,3665716.838,-143482434.7,1341435805,127311483.4,238158755.9,5204041460,25539661.58,5251375792,393920089.4,44436811.11,5155570053,814132101.9,30652605.83,872359940.7,55658901.35,-172681665.5,-1674261.872,52104841.49,182012365.1,208727594.5,745048457.3,38488472.42,5394858226,522069448,28823810.24,-154725746.8,948111829.4,775430164,188219932.6,1373065366,127321123.2,707747529.8,87311704.97,55606278.78,778312417.5,778312417.5,207312335.1,10847908.06,202545946.5,15167827.26,154070640.9,155867309.5,189333138.5,103466567.6,117513462.5,55366249.8,467659261.4,191129807,9051146.432,2980464.398,2637002.682,16182528.06,7746852.936,2637002.682,697527717.4,0
4570827,4,4,3,2,191928628.3,16125879.52,13242856.97,4006135.09,2795152.16,25358053.65,18159905.99,255490732.2,69873260,39684648.7,2729423954,500471371.2,2523736.15,91594.37,1256051.4,15940536.68,3287127065,3542617797,123244000,65992699.31,44658801.17,10285863.82,21371538.16,2203995.53,457445.078,20441568.99,30000000,252205767.7,536006400,38766529,9559288.412,574772929,826978696.7,481400000,1062571786,166872399.7,1004794915,2715639100,29913340.98,2715639100,3542617797,15839699.57,-651223701.9,609250400,321999455.2,13889829.16,7369145.53,12000000,12847803.47,791100206.8,28448412.96,243341716.7,1245161121,15131674.66,1361463443,17688221.94,100159835,-352774.64,85666905.12,96513543.63,35186547.19,1039463988,116302321.7,651223701.9,95000000,16070.2,429736856.4,90319937.63,190479772.7,643854556.4,621250400,134248462.8,191513543.6,50843866.94,-10173998.58,1117355334,1117355334,275494479.4,28848.23,164944649.1,-27680.49,199007323.4,198569934.7,199007323.4,-10173998.58,16075584.26,16007005.66,857453112.2,198569934.7,1884797.55,68092.15,-437388.71,76924544.79,110617922.5,-437388.71,942236686.1,0
4578053,4,4,3,2,183865705.1,9656390.51,415520964.6,8417282,71368070.43,744985280.6,28853605.49,1463373127,10550000,82493038.3,750724317.9,13045449.53,32439739.91,759894.57,10733083.51,22625620.09,1427907465,2891280592,377500000,66000000,388158042.6,8962224.06,12172147.45,51950954.02,887670.87,31155282.15,7500000,946073821.1,33580000,17875000.03,18872430.27,51455000.03,997528821.1,329653221,1359296208,14655398.57,163086079.6,1866690907,27060864.24,1893751771,2891280592,14455182.8,-323237529.7,306287936.5,97991911.89,267522714.9,1500000,38753229.66,14529573.57,536514029.6,42172485.97,126984825,794666047.7,14800494.27,836896817.3,127053.44,-24907919.69,521583.14,35744448.82,32206600,14120000,738904905.4,27430275.32,337767103.2,341787936.5,282520.13,199816114.9,170773624.7,145865705.1,148088969.4,573810651.4,124473941.1,373994536.5,57025411.01,-1956045.852,701923114.6,701923114.6,47513828.29,557035.72,39494668.89,3684166.37,31350531.97,35082134.9,31350531.97,127053.44,15935423.96,25751167.52,556738783.3,35082134.9,3420546.94,1683290.62,3731602.93,12431693.39,9702450.02,3731602.93,662555499.1,0
4579918,4,4,2,2,2659574485,209819842.2,134756044.2,4401628.66,52279459.11,1664062926,347265306.9,4862339850,468304000,2544473253,16224209156,6592462010,7818606404,238347791.7,88510908.15,433626966.7,34544598956,39406938806,1870000000,302527380,2287649318,1071269526,71353033.56,158374230.2,243902642.3,547621228.6,2171297787,8421467765,15689943860,44394870.22,282095322,23143758194,31565225960,2247371832,1755714491,1070091832,2726766877,7819544891,22167954.76,7841712846,39406938806,73778034.52,-4657206472,5615000005,2541219511,765308008.5,5995017450,273758110,5738362809,612986088.6,136886270.4,5645000000,3840527490,13136589.42,3991856225,79759938.6,-973024145.7,9600872.292,296751010.3,1609926513,13503859.54,1450636714,151328734.9,10395569281,5059390753,99011,1142962815,3630424648,2657400503,4381079504,7886058115,404013345,6743095300,91195142.44,426471676.8,3885151719,3885151719,1113922896,2779811.13,1110334949,21772827.31,912108330,917594257.4,922730108.4,449480073.3,1231951887,26816612.15,1569713765,928216035.7,282846609.6,7359735.77,5485927.35,185706860.4,10947683.09,5485927.35,3224296843,0
