Number,REVENUE,COGS,PREPAYMENT,OTH_PAYABLE,C_INF_FR_FINAN_A,SURPLUS_RESER,C_FR_OTH_INVEST_A,T_NCA,OTH_NCA,MINORITY_GAIN,END_DATE_REP,RETAINED_EARNINGS,SELL_EXP,PUBLISH_DATE,T_LIAB,T_COGS,T_PROFIT,T_COMPR_INCOME,OPERATE_PROFIT
264206,656707600,455056900,11290800,2793897.856,359500000,26591400,100484900,279387300,7420700,2919168.992,7,211023300,29866100,7,80658900,543979200,114176000,98363000,113766700
2654294,654940632.4,372550853.5,9579440.63,3804693.048,37268160,16391196.31,201118968.6,240768908.6,4377578.18,3634097.218,7,97466081.37,104367818.4,7,322970061.1,548929575,112527464.2,99925571.21,109344259
2129587,1096661213,903413609.7,2450837.7,13600520.33,188071000,15056182.22,79512635.82,195420339.2,8034113.76,1477734.35,7,139842113.4,37198255.48,7,243744954.4,1018734252,82846741.23,75260236.17,82327212.45
1827220,583571842.9,277555631.8,3533690.76,6582665.33,11996560,22500000,178613293,162278187.4,1248859.1,611.29,7,157667543.5,145051805.9,7,151007623.5,493980269.9,90337288.77,76701175.02,91147297.11
3011841,569188223.6,449952008.4,1049870.17,2255172.92,91769596,14802662.42,49659126.48,76344582.11,1188448.07,2146361.59,7,121148047.8,11201591.07,7,161800259.4,501864061.6,58794643.66,52162920.34,58710357.49
3357773,1770830625,1235795591,11068685.58,5385675.25,989618348.4,21700873.49,260795209.1,607978273.8,8999509.64,-745517.64,7,218614676.1,201913612.5,7,976483491.4,1600642732,147882394.2,120900536.9,138730256.1
527946,5311212820,4657329905,124584601.2,13455100,3691525129,2462816.3,143116353.3,2285457380,55284242.72,6910672.888,7,70889123.04,74306253.5,7,4049639672,5126617692,211928544.2,179826999.9,212309404.3
414420,364968000,195030500,3633200,5095920.932,59000000,21260600,403254547.2,256494100,2173200,2960405.086,7,210342200,9192700,7,96993100,240220500,138953300,115598000,132008900
2057247,212750230.7,131129079.2,4348007.27,1949287.784,328497565,20819814.9,2021249.42,105686146.3,1133892.66,-328852.99,7,69623084.21,2598574.24,7,48576852.82,154372124.2,60647538.2,52552399.44,60648277.76
4042666,370886753.7,229366963.8,1357964.17,379762.08,23730083.33,15612416.6,140482191,180443321.7,405133.73,-3282925.992,7,132236230.3,24485548.22,7,168364379.7,301025219,68990866.78,48240156.29,68970773.35
2208285,521879336.9,369860254.1,11816185,1449093.36,194100586.3,36273951.6,3889418.658,556321538.2,28809182.85,2275711.87,7,290318326.5,10610387.08,7,651720452.6,442368949.4,74362917.28,63706876.31,71400769.78
988571,499997157.9,374602974.7,2224336.52,1720024.81,84500000,21820188.42,34823865.86,322510129.4,5140147.42,-400560.154,7,106179356.4,28999060.42,7,248518709.5,440777775.7,62626858.89,53736284.99,60695872.93
2091677,1.71E+11,1.51E+11,2535774000,6089233752,1.16E+11,510039000,679090000,54665865000,2150863000,155610000,7,34105831000,8024850000,7,1.02E+11,1.63E+11,6958110000,5791010000,7068670000
902566,13520140618,11899456328,132285914.4,334020997.4,7304376157,844986771,3022815478,4382938905,104531546.9,-28820986.24,7,3931295904,718574877.6,7,11123692321,13565809335,401209972.7,399821578,403827247.2
3426980,63397466567,55243777884,921630027.8,3472891594,50180888365,1232880346,344463631,1.06E+11,32029047886,226137038.9,7,4310526270,2424077238,7,86105367455,62172855721,1390137685,894417114.1,1377218415
1455201,84734000000,57237000000,9402983640,24276850072,42493000000,15662000000,2545656832,1.70E+11,7531545017,210000000,7,87486000000,14684831436,7,2.75E+12,57237000000,27563000000,22046000000,27497000000
4841554,2.92E+11,2.60E+11,5002458514,10353572917,1.59E+11,34208021470,270983054.4,2.08E+11,2427016998,1045784245,7,73166095664,3381375029,7,1.54E+11,2.82E+11,14994048280,13597411394,15514600869
2803873,71091690306,66401534301,560248888.2,604540642.3,10689130910,750867757,259567465.8,50058464422,559983196.2,326612012.1,7,831339732.3,489605482.9,7,39344609561,70183114359,1003796856,908919900,1089225679
2254187,75665760000,50932269000,633635000,2622558406,17166018000,3225142000,521151000,26555230000,150061000,287786000,7,29819628000,5487589000,7,50818520000,62440453000,13454318000,11645480000,13775426000
951649,15795174249,13596372036,204731184.7,463940495.7,671707970.4,376585903.6,57980768.05,3150030836,39917114.01,92886.86,7,2697135336,118425723.3,7,17856100118,15145876957,679543637.7,592531525.5,674023605.7
216714,982372019.2,521895142.7,24594075.18,32130940.6,108499800,145887456.9,134486115.2,1080744236,180095895.4,-3861093.76,7,571352239.1,145361310,7,382593008.8,800506317.8,191156629.9,164537925.5,188852492
275068,35284824315,28809477759,790785822.5,3462669947,4033068216,548755523.9,1822075322,7318888216,8325114.19,273784869.2,7,5307534584,3438647572,7,18822047086,33494518288,1692705994,1245190190,1689389051
2450420,1759425558,1015333424,822203.7,77373140.23,399476338.5,265999160.1,32725053.97,1526093258,31776825,865162.23,7,1234847218,350139397.2,7,766291952.5,1522115311,279736698.7,210000041.5,280222186
1524537,34104738790,27978749182,92269114.58,1292093907,12233478082,1492308225,1397194768,4745573213,10150188.47,250822243.1,7,9301713863,3605453356,7,13008170472,33813788332,763465382.2,808273738.4,737302056.3
2813990,9380989928,3430643139,106713846.3,424311688.4,89800000,521618855,4073375.39,5238158613,17501001.35,11332509.92,7,6892119299,3730256200,7,2600305910,8120903885,1261796727,1063260272,1262485573
3514209,6356379638,4934326857,95334898.78,234524020.8,2267364437,203280202.3,21739527.23,6378109410,192443280.5,37241.94,7,728921130.4,185044067.9,7,4176809382,5782486179,433002108.3,562565369.8,431397440
1611152,30479437931,23057958238,241356901.8,1756196648,3510100716,2735061665,222493829.7,9233243985,27100208.17,20508235.41,7,10212220082,2796263879,7,19011339663,28912768240,2083735009,2057397897,2018288316
4174154,1127927077,980068030.8,5527202.06,45960518.45,698877997.3,70313339.37,2607122.728,507992428.3,22507994.22,-9396274.23,7,77029239.43,20993379.72,7,924921121.3,1118573393,363518.9,-4918241.97,-487748.07
170662,23403542394,20093450016,208800306.3,528726807.5,2672831061,129003938.7,120171281,5529599089,126551890.9,194754699.8,7,1190931997,1657845170,7,7204815090,22703734872,715263912.2,624406714.2,737938212.3
858101,4503737805,3549055051,82612519.72,112677106.3,1288129717,809828281.4,33058561.59,10694401232,82519879.05,-36709691.88,7,3212443337,350358306.1,7,4140949892,4385550559,59395773.75,-7669579.3,70247311
1527075,2012628534,1264158715,158299988.2,75047392.22,2027950480,102518115,537998933.9,2981598305,42875542.21,-2380806.08,7,2462169664,89491952.59,7,2425854691,1707814319,417756976.4,387653012.8,399602804.4
3186831,4166986135,2461377491,53391182.74,629280111,10258243023,238921951.2,1145825142,3550318997,4480159,-2840807.82,7,2681610149,358176297.1,7,32166725654,3468643899,837411526.8,587165367.6,830401521.9
3418224,3309960191,2702946057,87105661.48,12177867.16,5205528700,139755297.6,541932635.9,3827200245,48613108.02,76281438.26,7,780377927.3,99294361.8,7,5811511689,3141026471,170050376.5,136636964.5,176246074.9
4299673,21806605805,13188497154,875956018,1903492097,16385004856,395651769.3,182422730.1,17750711691,466199649.6,508933366.8,7,3055897300,3997483241,7,21016069580,20149914074,1779438737,1406673615,1840164283
3110158,754544013.7,215601504.5,25029891.74,134534094.8,50000000,117052243.8,1936189663,1069648198,35502588,507651.75,7,479907264.3,417450340.9,7,264124856.6,722969788.3,41762176.49,-2863447.32,42447889.9
1990388,6530512834,5456534599,73663749.91,154657435.8,382182022.2,103663878,27353658.06,2029068103,2063168.96,144809936.9,7,978327752.6,147832653.4,7,4182103680,6237079174,334258917.1,290003495.8,333502413.2
725938,248314310.5,113596040,26284231.93,155904430.9,65458763.92,83578727.97,42619097.85,574476070.6,5525453.986,-136471.61,7,-1685458630,65939505.55,7,97616556.27,247667448.3,14817165.38,14782898.92,12832842.53
3313021,13277123199,7068155606,245459514.3,952800300.7,743792000,812632940.5,264392100.3,4809317175,43281487.32,576165423.4,7,4968494206,2622264187,7,6261601203,11250464608,1966690947,1620613491,1968133335
1409775,54062717.92,86387373.11,4755905.17,1103633596,6297104,44997224.66,239019689.8,1681915572,254222400,-4232921.73,7,-2375096437,18044685.12,7,10276364648,1206329546,-1901472163,-1831653686,-1907879764
575615,36980048574,29357907350,4490120006,1219317363,24327296387,1401865588,10229943.82,50808665178,3703901730,371931227.4,7,13686827992,2139529718,7,59196982204,34997492898,2810858569,2516763430,2856482447
4279414,24177950.8,23404321.5,2719334.87,135093502.1,89847867.44,64430830.87,216218254.3,398853633.1,2584214.172,-1763310.39,7,-1263467075,492783.08,7,273639222,84350185.77,9748523.97,9748523.97,10027410.43
3734026,53975857637,46831099275,4665923498,662591215.1,45196408137,270704244.9,122381832.9,30200036543,160200000,25689135.57,7,-2898844816,2613751070,7,53472592416,53862118121,408351780.7,55274836.57,347017182.3
3115356,578073230.4,517133701.3,19991174.83,2701167.222,33984980,25174277.3,70904339.68,177964239.8,9242219.23,2399788.978,7,31225616.41,12056081.96,7,130263555.4,571425658.4,6581115.8,5826151.99,5847790.3
2340104,23040436215,18083886736,838529305,2519473926,17761763901,1324875027,82938420.46,30042389266,139947693.9,240335827.2,7,3626839762,2352266859,7,41347631068,24362164757,798498353.7,731449524.5,810812985.6
221324,2670264553,2194180737,11073556.12,62298322.36,775310000,204298488.9,439169634.4,2130413062,37772987.65,17438342.71,7,255998501.2,82136022.4,7,1678820514,2557835638,158906168.3,144967914.7,152865980.9
3067463,8.27E+11,7.26E+11,28939123052,76213934154,70467154765,40843171649,1055721958,3.38E+11,6017543917,9685522705,7,1.25E+11,57450586217,7,5.48E+11,8.30E+11,40957792204,40133334867,40345103124
2140081,3371003477,3058023837,261066313,152069130.4,2136357668,289829617.9,14856198.13,3130523714,31212487.96,58564348.13,7,515765054.5,108641350.8,7,3055888265,3516536421,76058617.37,81471454.33,76371861.62
475669,447250852.1,287916397.7,7023398.89,6242596.012,185000000,27387087.97,22711880,458423887.3,74524702.42,-1084596.63,7,36992499.28,101758522.6,7,418000968.2,447400680.5,36431540.45,38686801.7,36823371.3
4140595,2150059461,1595373728,162901408.8,232575177.1,3765423582,72287004.18,216506886.7,3050090679,16667090.77,24980913.22,7,91028594.9,57005809.13,7,4690837562,2075391526,-66652325.52,-93313795.23,-68655733.09
3003716,18091799254,16029297754,720953773.2,479430566.6,3862162125,1404568518,41448728,6430012963,129109007.6,24028730.3,7,4335443309,113783997.3,7,10270201045,17396122223,843611682.4,667941738.9,832163569.1
2850127,266355402.4,251955332.7,28953533.46,136457188.2,86088650,22848279.75,229457632.9,1285081014,33147114.83,-12088.64,7,-791551548.2,50090729.98,7,1305659253,438018176.5,-909320318.2,-885385891,-748551497.8
3025546,2161548086,1463281247,8668712.37,66233768.07,810880000,174431522.9,8170000,2352938025,37244814.98,13019705.44,7,671640543.9,75315176.32,7,1329050155,1799221119,351140907.7,320736090.4,361210863.4
1442730,9846270397,8433183041,1578622824,617156990.8,16516302893,192495280.1,125672721.7,13947665394,113160597.2,46978365.96,7,-2095831407,285115426.2,7,16114933145,9701117172,130406626.9,142663549.5,137593678.5
1026462,6463262390,5527052690,507070081.6,157366014.7,1499808365,151055363.4,1474600,2730275345,51754337.33,47533016.18,7,2665419070,88550172.42,7,4287445951,6040645201,415065355.5,384497059.9,413687871
4365512,26742479315,25058799025,246055446.1,670251977.4,18000000,604374841.8,63678926.46,14955020980,29137983.89,15036590.01,7,4858694399,29846266.95,7,7165660227,25725878599,1218560979,932881234.1,1226128111
2611472,4108074490,3796337156,114592137.6,50467133.04,1135140483,16315761.24,254031803.1,776865938,75000,-3299993.72,7,-409746382.4,217986468.8,7,1131056691,4153353464,13899373.12,9478463.67,22391116.2
2907188,11643087427,6712735516,400007598.1,487684611.5,5944824984,201969922.7,168653555,6013659309,414017932.9,-33343353.72,7,433834166,3750658866,7,11049139348,11706557640,70472716.8,-103638037.9,80112980.89
4200913,537231885.5,495565586.3,9678302.37,37007502.25,60869781,66404174.11,91480000,289423903.7,1626152.44,888431.424,7,-391598297.6,2658446.76,7,134671499,534125079.3,32263655.14,27820813.38,28577925.3
3509322,3581923735,2088683259,12488267.71,136710788.9,980429295.5,241985599,529863817.8,1797010076,1447460.9,71609611.99,7,709703158.2,492206624,7,2003002194,3022480223,827317617.2,729428380.9,657641479.5
1667711,2136460975,1694467414,45520247.9,37556893.23,338928810.6,157038017.2,357199887.9,904930478.8,27396199.2,5199259.38,7,406262204.6,132374461.1,7,742366751,2046045718,101853881.2,117578424.6,95975196.47
2242469,331056364.5,272713875.7,15834982.72,1257549.8,58196831.47,13553606.47,452345357.3,136575976.4,8018714.65,-1039624.37,7,51528271.26,14650236.21,7,189214508.4,308086142.2,18048319.52,15838248.19,16995150.07
1440299,18038707539,15593040750,248023522.1,1903492097,15728128525,309699170.1,165417406.4,21738402575,190678638,90451050.02,7,1741858088,701454905.2,7,18690764843,17581572600,456528656.1,393003766.2,483242535.5
595149,29285923753,24588751143,440890943,2207835255,14633198509,570379852.5,283916692.4,16504301006,153468623.8,19740813.86,7,4475588389,684985798.2,7,18463420235,28050319333,1400865113,1275661498,1410359134
824674,10382206.98,2236384.22,9475711.322,140534001.4,93549103.84,35700540.76,30750083.07,803634174.2,8665526.044,2072600.99,7,-2428291971,267851.28,7,436937192.1,6954447.1,31226654.86,14463878.36,-44670561.2
956053,1143172355,757329001.6,261600980.5,94247856.16,262155438.6,4138068.23,82213689.54,503542217.6,43541371.86,-4764583.03,7,-2251157006,483006630.2,7,645470599.9,1560397897,-295331110.7,-306230506.2,-525546976.8
2279720,943820485.8,682144843.8,4288137.77,13600520.33,4000000,31451534.48,288764097.6,260724560.2,2468170.14,22618499.2,7,167663885.1,102804572.8,7,556196842.6,887308958.5,50939690.92,44072123.42,53489947.53
2650368,23136187919,20689944205,13809436458,1436563100,6119390000,749061002.2,569961866.4,38209410170,4244087446,111708937.1,7,6597247907,198752129.6,7,83086770936,22739211196,559502790.7,513501018.3,612057551.1
2238213,6909895395,6004826739,201770160.2,229223812.4,2251201847,256646116.6,153876169.5,6556811724,322914946.5,-5675777.77,7,-1281392041,343977487.4,7,5158165220,7176452326,-756067776.9,-741460542.9,-770776981.8
4947245,1645001121,1415222178,7738032.37,42590023.38,570846055.6,124186671.7,481603,1094805044,14142320.12,-310534.49,7,-53541804.9,38404518.84,7,1387654459,1675049178,-71161538.39,-70902630.17,-66578235.93
4050050,1038244480,990178742.1,62574783.42,18256599.57,25000000,27026008.43,314779669.2,363794859,5767423.5,-10212232.42,7,111099739.3,26496381.27,7,408357828.8,1087785687,-65055260.2,-66901166.7,-54502040.52
1566620,15595234760,13319960583,181885445.5,382205904.6,98900000,672344395.7,11566889168,8931807630,82217101.24,22697337.05,7,5037445100,439337245.3,7,2323122806,14814190114,1064631088,922032347.7,1066430906
4564865,3281859561,1645729753,22567122.97,72300225.69,170712000,248669222.3,622875825.2,2268058055,51762556.49,283159933,7,2370336825,231278046,7,1137049934,2237087784,1043448460,894333782.3,1047437392
3052129,265756858.6,262893342.3,3394891.62,93163553.63,1249100000,31502847.56,30618975.75,1479321102,153701920.3,-7109935.78,7,-233904359.3,11226114.53,7,1322613065,342532908.4,-55865572.55,-52920847.26,-57645991.89
3819183,46965854224,40380259087,906405449.9,1555789588,15136890918,2170595382,703698737.9,28983587358,75502203.81,-45474928.1,7,-1114660695,3452530615,7,37957326049,47852141982,25926483.22,93054120.87,-44320134.61
314022,7037718395,5203301720,1229989707,353037269.9,14269532378,271985763.9,279409120.9,9417930523,78360782.45,2268964.84,7,-1148559194,354516835.3,7,30266361280,7184510805,-803207273.6,-812483576.6,-810958045.2
4135297,878629217.1,616274684,9638623.47,19434729.28,120500164,203154496.4,278587668.4,1157041291,11283888.66,2714888.19,7,1012146624,32339573.53,7,388662392.9,756417634.9,265083538.7,243482359.7,265918631.3
1856192,2913720061,2184071571,336250679.6,229080572.4,4361277162,230287491.2,512515.2,7275167171,443505965.3,2904028.85,7,929672161.8,74597622.02,7,6687427670,2844218595,40766584.51,41952346.47,-65114976.7
4852267,10493293116,6772702295,127968542.1,644469520.9,17341383116,524504324.5,20550964,24453963694,574373130.2,-15406017.3,7,8057665626,88309356.52,7,17523705220,8298240413,2536981875,2184392951,2523520217
2935520,12421171433,5602391005,149800635.5,2755110571,31644153336,2606315207,3376538321,41381699933,3566911093,-20788663.67,7,20518204188,2399281307,7,52654434403,10978291869,4501008000,3603391647,4532150742
4655116,1939226218,1653171148,16753012.91,35698398.08,430000000,242230517.4,136458376.8,1959968044,38612384.4,8283588.72,7,309059978.8,58126305.11,7,2082375603,1917426094,10578436.65,10578436.65,9975516.01
434178,3070118188,2494906758,18416268.24,87765257.69,518979210.1,139696657.5,1037081385,1085393723,29403688.06,93470235.24,7,492947472.1,123870943.7,7,1354328727,2824295865,243216414.2,180335991.6,243267881.1
836298,13241085241,9712746953,11096339.16,670827123.6,2783390994,965470419.2,546321707.5,6822963391,18489946.93,114626735.1,7,3076901276,287808752.2,7,6181290811,11468076155,1805073237,1570544570,1804902923
3585550,2331710146,2039720381,128776047.2,83955588.71,742681330.9,56153671.46,6887588.77,1214900887,21693036.87,3123644.582,7,446085698.1,11836574.34,7,1465229497,2274442994,63743329.07,61948148.72,60670498.85
3716081,1702510415,1529586082,81770185.84,125962096.8,784966285.3,82922494.2,70951950.69,597299692.8,165889422.1,-41170958.66,7,-1673625733,172982136.5,7,2079088242,1940233929,50866771.02,28059638,37487322.94
1421414,1601875868,905222181.9,128982977.6,231113833.5,1416690000,186444559.7,189323758.1,2244981189,82540210,15841903.71,7,-1272918639,165163002.2,7,3615200462,1326505546,-1422334746,-1468895281,-1403228558
2673612,111070495.4,107417316.3,3981641.96,114685761.8,25150000,118081884.8,75218937.65,1808681223,72960722.3,-1310546.506,7,351873420.9,1421809.42,7,135001475.1,158387569.8,49652626.45,58179544.3,52422043.7
2323008,1917481615,1505085482,102910763.4,45974573.86,1088140000,49010434.77,198863929,1237777399,135474912.9,7060893.3,7,542152313.9,126785506,7,2515154478,1914600968,21949714.13,-4569118.83,15257155.55
1328536,4117720022,2987632664,89138490.18,35541538.7,131159200,297164111.9,2253343584,3420199892,95065277.67,35190552.12,7,2334071733,431237754.1,7,1051250207,3926777958,344095357.5,297464249.1,328873650.7
4999709,28585152033,11543421122,415675156.2,3036894680,14753987939,2523799887,1574942423,55716278196,1273605290,421903714.9,7,15125708928,9846758447,7,36915432339,27147636484,4525752634,3525696280,4493555075
2988101,2301653011,1117472624,45119764.34,42410542.38,866635120.8,440457909.1,438191746.1,1465018631,66859391.33,11094057.12,7,1684232908,140962154.7,7,1458053076,1683609298,623061620.7,457915151.8,629326277.4
3122352,1430647507,1031091682,246654508.7,324026512.1,2093672447,60500071.92,297825837.7,3119379844,35712612.41,-95231044.82,7,-5321545128,136292999,7,4344422560,2026912136,-976518693.6,-992954851.9,-939422126
1313257,914102046.4,567911870.1,17089330.84,62527013.03,582902949.3,115805754.5,9026504.61,1341809935,706082.86,741601.63,7,756894266.1,312340668.4,7,811084683.3,1055843673,-133096945.6,-189265149.9,-133474040.7
3461782,1126782253,424627881.9,13049361.91,74465164.12,74960000,411830390.6,2072300000,2892332500,80579039.07,5853325.86,7,2368058158,218344972.4,7,716783253.2,843148056.1,253504108.3,226927911.2,253613812.7
3980135,904500342.1,684484470.5,72002227.7,107344755.3,1137735931,138158307.9,27213864.33,579587995.8,26145644.49,-10544.18,7,67680273.47,54148420.52,7,1343688885,869501976.3,52806555.28,50568808.85,48499292.86
4010710,11377416398,10500851958,371593714.2,341571100.7,2135965213,35545117.93,1647045117,1855774901,202135665.4,5918163.74,7,-5270056.08,198021178.2,7,4634699204,11349601577,29042012,52106095.38,28704160.47
2914996,9210963560,7350875302,261395095.3,359521036,5318854535,598498422.6,9500000,5268964485,27019529.3,25674474.28,7,2288002467,415607293.4,7,5614125081,8750058394,594582049.6,527938808.8,610050167
3474680,1256021958,206642991.4,10926633.4,102855940.9,89407085.6,90399586.99,809123733,1426196681,1873850,5048785.09,7,765420543.1,623038239.8,7,320441135.7,902990999.1,352665694.4,341097597.1,351224319
1163120,2708096161,2232938097,67188066.96,189664468.6,1647122652,42566226.78,261782689.4,275311382.7,20675152.89,266278.13,7,-436754959,136437749.3,7,4685987235,2611872815,24137269.65,14212504.07,34954305.69
4169594,7043927619,4173133243,48030564.38,420621681.9,698275523,1231603968,1352887786,5323277282,36503403.11,-50818989.18,7,4379865887,1586780227,7,2110157955,6666347510,397496457,291552144.8,409034777.6
4652336,3271586150,2252624499,56346865.2,130605276.5,2881394529,17363691.56,32523317.71,845601152.4,43118308.85,4160558.31,7,949713295,82427011.31,7,3901992335,2702291988,500184544.4,406003720.6,492900940
674518,4044447405,3565416601,9562694.19,47138606.42,20517200,117727226,1199451203,1183730090,18018278.76,-4707030.61,7,478938491.7,116224797.4,7,2060267560,3948969975,103581631.2,92072468.07,101131365.1
4636700,21509009121,16883333277,688448038.5,501925672.9,5678308566,1133829455,4659875201,32035750050,703242796.3,113563745.2,7,9547401452,886551067.9,7,13210683093,19752338374,2001572474,1801184497,1984238236
2115779,2349026227,1833401248,98106768.42,140515900.2,2701666170,152691637.7,0,2681475668,15378653.86,27852959.34,7,291485880.9,17950943.12,7,2571124061,2213906955,169573793.3,69221364.46,170618825.1
1906956,1311814818,827452511,67125187.81,51829460.97,856180162.9,50907095.6,39113475.05,1012596086,50318544,-747388.23,7,156951875.2,176978421.1,7,1427620873,1250279711,51233711.9,44964499.77,54455264.53
3819610,2026286237,1539010012,121831396.7,221242546.1,1160350000,258348625.8,155763707.5,3115204901,61190948.03,-2215041.09,7,-1425701768,194156358.9,7,1527786164,2022114761,-1706813872,-1695481751,-1708910332
3728138,433314419.3,360445448.6,10678327.74,84539054.36,20000000,13133825.29,4371570.782,121072027,979281.808,7549864.65,7,-554387445.6,21321365.6,7,124686144.9,428124999.4,3296327.58,1887399.37,-1030534.05
2502747,2105568631,1857691082,21471979.72,91261820.24,466318603.8,266882040.5,24533112.42,3002980204,519217225.5,-20032552.43,7,2334648983,115853842.6,7,1047967435,2120534187,-6510974.14,25809958.38,-4198204.14
904491,21117196547,19636924620,177231684.2,583994865.1,7761616265,854478538.2,13084511.11,9132525445,273200000,73341998.06,7,3646527427,225353807.7,7,8146470200,20332002977,592151472.6,427699016.9,680563300.8
3260758,1240315014,1047236647,20650089.83,11791905.97,296750427.8,122120768.9,20997040,482553365.2,1293049.2,12373259.58,7,259531232.3,33317856.21,7,691997514,1170163731,54560246.72,38063262.29,55802646.32
2673748,227902943,160298453.9,12003268.76,120592436.9,75000000,12617809.9,9560.1,472251217.3,41567720.35,1969215.8,7,-471821607.4,10009110.5,7,511840678.2,205570497.7,27594254.39,18859219.22,26678912.61
1499870,1398780971,1166306051,46869459.51,32208721.35,993248785.1,70255459.8,81252875.39,1215275996,1547160,8619380.434,7,46353786.81,53737494.36,7,874902956.4,1385779784,12680136.19,12673843.12,12169116.68
4239770,822056685.8,703654017.6,8964357.56,114583094.2,221200000,69324874.67,313751338.1,788543080.7,18625589.35,-9414271.28,7,-379119359.6,46424536.47,7,621370884.5,866060782.3,-153260596.5,-162284282.9,-153549300.9
1369729,625421220.6,533169029.9,45957812.02,41627157.74,217076986.4,131272610,332987617.6,541612477.8,19015271.59,-1021317.49,7,-174038971.8,156364068.8,7,647852107.1,838803575.9,-288596034.9,-268747609.8,-288472446.8
4110715,706354709.6,653944961.8,29310168.74,74038546.29,541160000,24268183.58,377529470.9,765002861.4,37792491.23,-21380179.85,7,-584038635,61560044.4,7,849508959.7,900921451.5,-429199730.1,-439370428,-421238764.3
1512805,1186674091,975924274,17312103.23,178678887.6,99900000,245652148.2,610204245.2,768751414.4,8087493.19,-28088657.59,7,96793046.06,169990357.4,7,631264328,1302917262,-37421732.62,-83730633.19,-40388665.24
3896843,3256880896,2887729212,100360529.4,151088402.3,2313574035,169433826.5,20041813.86,1913199863,9290545.84,8276231.39,7,879248860.3,123655539.1,7,2495737132,3187219300,194332831.8,178098134.9,196061721.4
2913710,3814056086,630545419.7,17758145.36,244450075.3,111000000,547061861.2,800000000,4296819219,26281228.17,134632.26,7,2273553407,2266338979,7,1437637624,3110226629,903634630.6,842920942,907339426.1
3253887,3544771438,3531225478,31764723.39,76691754.75,925205978.5,50421276.08,18541599.87,1316210446,8428000,-82234584.52,7,-1949795661,41655307.41,7,1730644881,3840291334,-1200666213,-1220326839,-1198039275
2749960,15859989821,13785832728,5692878515,289970555.4,2873809098,579287877.5,727.5,2438073671,17054483.39,-13072182.16,7,2804924628,79834917.59,7,7286432603,14869280857,955954946,866531801.6,916516382.6
1166435,5316197019,3600857105,15106457.69,111800328.1,131213596,361780168.5,3117103,1879280800,12554457.36,15254014.91,7,1739603366,384460565.1,7,2580027059,4646602996,597219700.6,501306636,602499129.6
4857304,1417563549,1026713429,349391876.2,78778215.96,1047857885,420619704.9,13918434.44,553980115.2,6574808.55,5165725.89,7,170552335.9,64209289.24,7,1252896145,1218483232,70337042.47,62662189.33,65210585.67
620914,11071784243,6314504575,224823450.7,701718221.9,8487666734,366721424.6,350414324,13781256633,50156371.94,230193064.8,7,1295051737,2889129724,7,13783024398,11650171261,507093515,321596328.3,520857362.5
607310,4947381998,3607933188,173737576.8,189272648.4,2055000000,217859312.6,244995618.3,2352082604,3289116.88,158452901,7,164396557,349284079.3,7,5704125101,4671536580,254746742,215612615.7,254558095.1
40307,33904078037,28528079586,1076184192,1248245580,1049491497,974704528.3,341057953.7,5750912426,361368075.3,989683139.5,7,8245633126,852355481.1,7,8723393321,31481294079,2984433760,2417767831,2922955267
2122744,5369034304,3503203390,28763250.48,152719687.3,868585809.6,495187148.1,446721790.6,6172976106,246031769.6,3617634.09,7,2949405442,66691462.62,7,1906002388,3949058938,1440569219,1230591174,1443613188
3644236,38933139.92,32631144.41,4144167.73,102151767.1,62836215.6,25187220.38,163139038.4,162878986.5,59600,-2470.82,7,-533087417.8,1304406.75,7,89055162.72,51407517.38,-18371123.79,-18502590.55,-19253661.59
1148617,23288576607,2912944053,591162216.9,1092976749,97013079.14,2555242710,539569084.6,5245170678,388156969.3,-1575747.47,7,16547605446,8524967635,7,2618947868,17657948605,6055761514,5329350503,6149679348
1374221,12367356605,10195195064,555054569,535330711.8,5067123471,346636109.7,370477555.6,21318099648,759823948.7,201818309.6,7,2669023440,455437473.5,7,16112826414,11836134926,1261095779,1101689198,1262906346
4789867,542326404,510793501.7,17896.55,118584580.9,277315332.2,54640910,100681360,474828836,66346248.17,-460178.862,7,-662405507.5,1691449.24,7,466118390.4,569620821.2,52922511.19,48266975.62,57631151.38
3012696,47970483149,41600911937,284661396.8,1128188958,18873254173,1165305812,6717275422,25535118353,97195312.5,758630826.4,7,9273971044,653924948.9,7,21689497146,44327618862,3901977201,3388321753,4056048891
2673644,2157052001,489927290.1,21487534.93,203828848,331091770.7,183880526.1,646300000,1561416965,42482779.45,-1291935.53,7,1001389293,1096874593,7,1095331468,1821377043,341283942.9,268813052.4,341446691.2
114023,3305797829,2462194937,123427250.9,101465443.3,194440000,113791803.5,4340565.45,968746563.6,39273457.45,45847717.86,7,888742334.2,294058073.6,7,1238411297,3197960100,142559255.6,121581458,134272192.8
888015,1086183597,780668629.8,123467064.3,302782765.6,575366640,43458367.93,987817463.3,2120063119,360995.44,1570057.56,7,-2528597095,233222643.5,7,3642565573,1201558852,-2861190098,-2913615269,-2859647839
1776211,3181543687,2683375434,526835028.1,249114317.2,770866942.9,69386606.11,47165741.01,4034097631,248878698.4,-598557.75,7,608182142,73112836.37,7,2845988486,3023444944,22369436.57,25292411.85,46761049.76
4205353,22789922589,16128170979,229960212.8,2401049870,27175136233,899370918.4,2431292529,32921457066,84216591.08,170913355.6,7,6380287390,1705927796,7,32301785797,20803411743,1923887590,1509298633,1987151181
