TICKER_SYMBOL,REVENUE,COGS,PREPAYMENT,OTH_PAYABLE,C_INF_FR_FINAN_A,SURPLUS_RESER,C_FR_OTH_INVEST_A,T_NCA,OTH_NCA,MINORITY_GAIN,END_DATE_REP,RETAINED_EARNINGS,SELL_EXP,PUBLISH_DATE,T_LIAB,PAYROLL_PAYABLE,MINORITY_INT,OTH_RECEIV,T_LIAB_EQUITY,ADVANCE_RECEIPTS,DEFER_TAX_LIAB,C_PAID_INVEST,TAXES_PAYABLE,FIXED_ASSETS
3423826,1170391278,921366382.1,15934634.78,31525535.34,557879734.4,30959031.98,462975333.1,818309208.7,83744611.44,2481543.49,7,227574690.7,40339317.59,7,702764916.4,16578730.69,49245532.02,19552809.61,1461938561,7554045.37,2316366.29,339200437.4,4159613.72,418554334.3
1718839,910519039.2,811162238.7,15947474.99,38482388.3,233028322.3,27500557.55,1883968.11,151272775.3,19500,-408552.174,7,206164348.3,16325461.93,7,898712499.7,11823665.17,6611917.826,19552809.61,1542986019,52499458.4,1377921.912,60000001,24394149.37,24769845.65
358828,355225906.7,226827008,1305808.9,13839894.91,47004018,45405316.25,461148383.8,313797277.3,3637853.22,3113606.936,7,253603762.5,29360618.97,7,148598580,18326185.62,23867494.77,19552809.61,799909010.2,52971673.23,3617416.13,876000000,1622535.64,258179216.7
4905473,713215117.5,423770414.8,13191840.13,122955504.2,310980000,86096707.16,397500000,561704244.8,22238035.66,-2043753.35,7,682019410.2,24886802.86,7,1009265097,25502526.14,39746642.81,19552809.61,2965221778,201897338.7,276262.29,24650000,17036518.88,38585232.79
1371037,919527678.6,777266572.1,18362988.55,96114894.77,731123015.7,17166807.22,457809068.9,829092023.6,40738106.65,-1224443.22,7,231326182.2,6268906.49,7,1378725547,21926354.72,30937506.44,19552809.61,2014852192,377524841.1,15721766.46,1335000000,7864227.99,404725161.3
220368,5407112960,4711958634,109801829,641181092.5,2825319461,133251797.1,75000000,6524904336,58221005.97,15388335.91,7,1076844776,234429984.3,7,7012898013,80384486.16,494017280.3,231831165.7,9794823583,197921465.3,91729967.82,53489921,81091342.24,4370464359
3683463,485946770.7,188246266.4,551521.56,163903568.8,973410300,51719522.87,27397,3317263302,8459557.26,-2260865.12,7,531145918.3,13623149.85,7,1677039554,11216291.81,52662322.74,103709942.3,3579523265,2284857.74,86947191.5,346920000,12801259.83,1476106691
3469657,410073506.1,280210703,6907307.44,32932256.25,30000000,15123525.2,90406400,281365560.7,3351819.22,3040392.51,7,170881931.5,13992570.95,7,186847659.3,12850639.76,66104084.52,19552809.61,789044013.1,733769.78,3804936.75,376010000,4095295.93,183119979.9
1424811,5951176398,5396974498,188582235.3,579671483.2,3920289859,103276848.8,220304453.8,3615679381,451017352.6,-2127654.24,7,796202306.8,15086204.25,7,8289464904,56772278.23,329126058,243205501.9,10996460408,774527121.4,717025.18,80640000,70333743.84,349792812.4
1676015,1157000523,714288269,15850825.99,96920750.81,822256136.9,47052850.17,432704578.6,33700807.42,246000,-5780941.862,7,415935371.5,43798704.07,7,646791542.6,22201362.32,48845910.44,19552809.61,2287045879,87913163.89,1550.15,166262186.6,13112839.98,14324151.89
1893831,1588156735,851496928.8,16596054.76,77218399.35,1570966195,38075052.61,255449669.4,1428864214,86940162.89,365107.82,7,415936070.5,224534605.6,7,1377289263,91255079,2446074.24,23930600.6,2906173122,51990833.23,19282814.6,168902800,23135506.92,964016618.6
2908155,2195309981,1790352989,15303954.44,87050395.91,1242554705,29467806.57,12000000,1849889858,134635609,37169812.11,7,351916673.6,36264449.42,7,2012296896,163454617.8,208568234.6,32753249.32,3276870221,381980,6226450.834,2600000,15763609.27,694190717.5
3071918,1374877604,547516423.8,10151341.43,189620203.1,34086016.54,154752477.5,318286572.2,2008272965,5283018.89,-9188332.938,7,1797022446,106574682.3,7,698369909,30082435.92,109162942.4,19552809.61,3045900836,122286271.8,4718395.8,1291210667,34077525.11,1076827689
3966049,1877860207,1163729069,7728836.57,134523455.8,87100000,38448114.47,570655386.4,771004463.9,36949107,2277030.54,7,583731713.1,381709064.8,7,499586971.8,60150759.34,29773643.35,19552809.61,1333974841,6187916.24,889950.674,130000000,2625736.49,528472025.5
1229930,2339629600,1963049600,4215795.62,97609693.65,46797000,66369558.63,710453066.7,193100487,46026383.62,-981395.036,7,474962409,18691700,7,1277194589,106601852.3,34306566,27347679.23,1997649192,133297477.4,1596650.38,557848000,24203516.59,85524079.51
4210067,1023649164,785661872.8,5943423.27,15774946.93,11992261.03,33861334.14,7829124,130061455.4,8438445,-149031.58,7,276439366.3,4492412.67,7,574433531,10466225.01,2098385.45,19552809.61,1085544558,2923147.93,744662.9,490020000,35279413.55,86551644.54
3583157,759157287.5,435694466.2,17862833.67,32932256.25,82736650,32359000.38,147803574.7,220881612.5,4523183.2,17524764.77,7,356913458,24988770.96,7,497074781.7,14577063.5,36328302.11,19552809.61,1107750568,142492164.5,1278448.06,442468482,19430762.47,101398781
1037713,60875176255,35471460119,9197503377,10088964272,67078828322,3944339315,4751689614,3.26E+11,6029249666,5319539767,7,23667716576,78997912.92,7,2.53E+11,51046738.75,45491891427,1804566646,3.88E+11,40000,1217228386,8730547188,1456753322,2.57E+11
3889707,589369324.9,580501059.9,18163405.23,144380337.1,59600000,41192500.7,433483470.7,1160178956,7130155.56,-4268846.78,7,-1779934262,20357839.49,7,1621297051,23462043,-1057298.75,12920797.28,2024537949,63140240.04,9452006.52,211494728.2,9805738.57,369806772.9
3696453,898624297.5,630724493.5,24078834.38,131185169.9,859476772,18425538.18,578536869.1,895183262.8,24573960.8,3022762.04,7,-406349115.7,51507748.27,7,1099874635,37629687.65,32411726.61,19552809.61,1940264441,26081538.14,387755,7432500,6517324.7,272237451
3453883,840125824.5,551763159.7,39814576.27,95013786.33,651311440,82609109.79,360000000,4686589937,96784472.37,-3610721.28,7,1170923210,33726088.97,7,1348888461,4405715.06,78683874.58,487368541.3,7161150952,46263546.83,74556884.52,732464470.5,28567193.44,614690693.9
4520942,12255320528,8472697791,1785500234,1278585624,14117791200,678313253.7,685323855.8,46045358386,907068.49,58264268.46,7,9684121409,291097682.6,7,44275748847,141602278.3,2976708814,504436216.9,67387357869,971085044.5,9218801.3,322998392.8,745581800.2,695918419.9
3056391,692308236.4,412161659.9,46836438.71,163995301.3,788430407,32322298.62,165738795.9,1509775568,29507827.59,297428.02,7,234765637.9,78322686.46,7,1220004144,12014916.91,20631562.85,19552809.61,3146147490,5257447.03,13991741.73,57544594.07,29763703.34,284193463.6
3521569,1153661614,718312192.5,20423586.19,76989170.92,96375587.3,7635571.86,1379420177,442826252.7,4152820,-7861974.64,7,195326939.9,189454245.1,7,1085462881,38553749.38,162696938.4,19552809.61,1729688943,309101251.3,3940878.814,177090932,2636731.21,206435127.8
2614124,4637165159,4026473383,180867377.7,190550299,2844885237,102375416.4,915642621.9,1318826173,11801377.96,-8272118.63,7,175855431.6,248178426.8,7,2612776059,32271572.13,-6357555.41,268257609.4,4872824161,53967842.35,3790879.286,301814387,4499042.38,1075060284
4727328,649011242,559120633.6,22050463.23,56854660.45,38000000,21799625.95,473838289.9,605068400.7,30331960.95,6044139.33,7,-287656388.6,60592721.42,7,414456476.1,8951301.26,68724813.23,19552809.61,1049370990,26688017.59,3257762.81,29000000,1743226.16,402544584.7
4156459,3437198147,2863914046,160181412.5,558955035,3673210413,49746630.63,417396481.2,842594904.1,2286313.56,2079780.092,7,623219482.6,40612191.5,7,4709055694,18970900.9,50363889.31,262087960.6,6098650791,364462746.8,517440.63,26270000,93402302.12,502967547.8
1712684,2908117124,1999377720,23388881.54,162249994.1,1017680398,110505116.5,70451957.81,2293163746,12315983.39,21293460.94,7,944067353.1,85527798.76,7,1496519942,59384858.32,130490993.5,47584821.32,4655029425,70505109.04,21048510.32,179000000,58348080.22,571347621.4
2966763,572936418.2,343535895.6,22583783.38,197330233.7,150000000,9726169.55,6061800,1611610368,14503529.3,10979796.57,7,-824031838,15020861.9,7,589674995.2,20943784.33,29084695.13,19552809.61,1957103614,7806651.47,16111553.89,3891092.04,12750794.5,156966766.9
2435283,513408320.8,374768275.5,28724430.54,168318722.3,7500000,44974168.45,436854363.2,1039474201,36483361.03,2575952.26,7,-551416233.4,22620762.14,7,911409358.6,5087801.33,72827387.57,19552809.61,1784800809,126091139.9,877014.09,500000,42595448.71,273004261.5
2614353,1064171650,822420036.3,38357527.99,315220562.1,991047838.1,25671103.21,2084045.84,2683060321,15834571.25,13324216.48,7,-1020034260,35031914.11,7,1484657686,27031275.92,598097534.2,120818848.4,4596557677,97016619.44,6119017.57,154610000,58715679.61,486431394.7
283836,1555773924,1013476887,19752461.08,152660504.4,460166259.5,41848815.74,20535985.06,1784982158,38714192.83,5386368.95,7,344757011.5,221134195.6,7,1079900590,24682667.86,133520469.5,19552809.61,2952825272,381181.05,54031619.38,30000000,9077865.02,387730561.7
640060,906881007.7,637491508.1,56180269.18,149064791.3,77450000,77024466.37,446000568.9,1035639748,23829031.53,2227995.14,7,706529600.1,21386870.63,7,977615407.7,931950.29,60470204.83,19552809.61,2508495829,95191636.65,9192828.39,818320000,6994991.53,119070636.7
1323524,671611813.3,497843024.1,18402720.64,158883852.6,659769500,59364537.79,232583643.2,1478585627,105017069.1,-3858536.42,7,411730582.8,23460207.92,7,1154162528,20389013.39,52727759.18,19552809.61,2768910307,48849105.05,8107861.462,155090000,3270789.98,377978315.8
4878006,112458427.3,136734187.1,27707070.2,32932256.25,3000000,20996074.16,850047309,869696613,36218023.06,-8703999.89,7,-270969308.3,39011150.06,7,77326373.56,7719101.3,-3630429.82,19552809.61,1122177083,23233088.15,11910184.29,823800,1231849.22,174620512.1
4819764,174530530.7,58801653.12,805644.74,49879423.81,324416700,83381974.38,435698331.5,978472772.1,272000,818447.8,7,246797814.4,30503734.31,7,562740473.4,5084997.16,1674378.27,19552809.61,1769423268,71132849.35,14639407.27,310000437.5,9566535.85,182899693.3
2147203,5066249289,4279353744,184250463.2,1166234508,10592704668,218619228.7,59852820.84,13605140100,840000,-10134941.52,7,1152067918,59988638.63,7,22434343549,238565614.7,584043665.5,276113041.9,29335466866,162225123,30325919.69,228055105,107706492.5,580147208.6
1392170,2212106996,1672448738,4990654.28,137687198.9,201245000,94020372.22,434570732.4,422483102.8,628620,-14091933.59,7,494049039.1,235972986.9,7,1250010405,82975925.68,1753311.51,19552809.61,2681196269,85124592.01,1466098.23,572000000,34722323.71,176271254
2033776,2954623176,2143890498,13252863.32,607071468.7,3686799609,86642112.07,739384284.7,1933344919,37664374.79,164057.63,7,1758736108,162422776,7,6846001803,72612601.29,186892961.2,454182104.6,10573378680,24493121.15,50020729.57,270735048.6,20289989.67,678644781
4469110,3237160394,2885429001,130094265.2,36961110.82,940225000,34685499.41,414329800,1104689014,264000,19055760.84,7,498384233.8,56419856.07,7,1213664387,55802508.47,185035219.5,65539054.61,2565223831,63462528.23,18514609.23,5010000,12711111.2,326226710.4
3770930,2073582091,1647373174,30678783.8,873221423,4224817013,41362383.28,142456495.7,2220616896,314298937,-943260.72,7,-247674369.7,47682001.88,7,7820748167,34006934.2,309956688.5,284439844.6,10635786140,66305260.51,25877258.3,334549019.3,28499358.09,316323076.7
4031377,229005660.3,201900249.1,32926849.49,73628682.66,220490709.6,10813961.16,603887860.8,1002211488,597600,736730.68,7,-327584083.7,6490357.45,7,996652347.5,4450867.9,-2470486.56,19552809.61,1143399157,85185993.49,3362735.432,115585060,841363.43,269615647.2
2497957,1807111308,1349863617,56618437.71,175078948.7,1605362102,37766103.03,138934887,5966572546,105704071.7,-36554952.93,7,647829594.9,19375374,7,4325141351,22676111.71,135818594.2,221424492.9,7861169608,257611596.9,191520474.5,31200000,47902341.81,3022997528
1866538,1460955401,1040020534,31551336.99,146833101.4,1007254075,64123065.66,33000000,1956933596,84844491.79,47218755.69,7,630825714,118510973.2,7,1576446630,33721965.41,279943270.2,23930600.6,3388899350,96693777.28,6670101.01,21113563,32751445.4,878931194.7
4630580,2851757001,2000736947,38115486.64,1417889457,6708417100,427620993.8,87228768.09,9108077641,71451098.13,-34215870.82,7,1383428302,71998198.59,7,10835502683,33839727.6,891909484.5,170300356.7,16183249325,56808976.23,32554545.65,121732080.7,32806300.58,452520492.7
3762075,4169813123,3131823777,115640482.1,905732044.1,5607056766,90241914.71,205176503.1,10021233082,44321860.8,18783359.58,7,1158884958,114594530.1,7,10715080603,49462173.67,294919667.7,170300356.7,14459883688,35369270.97,30107908.3,113524167.1,85119858.25,228389441.1
4111468,3243604100,2306798100,72737697.54,839253791.3,2773441000,76199277.31,716092985.5,5365761809,159891781.2,-4106300,7,762510487.4,65702700,7,7184297476,51793317.89,208019614.3,253315635.3,9182311354,222810450.4,9413779.17,262790729.6,107249635.3,637190035.6
1032278,1034330204,804644703.7,115896113.6,150525397.5,707999984,52156610.16,594300000,1414729012,597794,-28889.9,7,392662375.9,22534454.52,7,770624781.6,19713710.68,4350980.33,19552809.61,2882691300,265989593.2,11587361.35,222744390.8,40048332.49,561956390.5
2598373,888344185.1,408158655.5,7175099.94,98956566.2,85832429.45,96792157.28,392279173.4,456173857.4,11046824.44,244399.54,7,718862061.9,94286007.78,7,407277509.6,17204622.66,3031263.84,19552809.61,1744409654,21016922.29,14427355.56,4900000,21733925.45,202926242.2
3532260,1530646880,787448293.7,8885480.29,175469276.7,911000000,15544839.06,315907796,6010223861,44159309.55,239106040.7,7,209210995.1,101882072.1,7,2908412907,6941110.29,2120406975,235793701.4,7103451299,3529884.86,390833456.5,506698542.5,37790324.66,743137430
3381773,1945444966,1284445414,34782871.69,87844415.83,2854396895,79299037.42,719432041.2,4360355541,573295080.9,638713.45,7,1261609791,69779722.41,7,5372340168,65699614.5,39597400.86,332476845.2,9730067428,23841212.06,20702907.99,369658306.1,87419296.11,81993562.21
3818672,1826858645,1048096984,33636867.85,44065438.89,649014900.3,64036665.92,393595269,1299044555,10825391.02,-589304.12,7,734892565.2,86504129.03,7,860388831,173749881.1,53228948.6,19552809.61,2829599500,36331723.9,39711435.72,52767360.15,28572592.89,84573677.58
2864996,73120412620,52893658006,305907608.8,1401596238,5191592323,3189838623,1314258915,39485181702,529436774,477298790.3,7,30942614557,916696303.2,7,18950817476,2001334317,1516216189,821967911.8,65578924454,473043451.9,249305364.3,10600419894,63620604.98,22733041928
801584,1252031928,663756932.5,7035710.38,143167558.2,1103338542,86739593.8,239777398.6,1050469343,55239255.12,33427056.1,7,734081745.2,82669597.76,7,1942155319,18082669.7,121223673.7,23930600.6,4073628639,41255440.34,667253.1,5000000,54183270.61,48402737.8
4464130,1964574723,1533688703,28903432.39,213979405.7,1072430017,65053423.99,537455144.2,3140719529,56160187.11,-11308169.52,7,826363126.9,21948290.12,7,2101994295,58990342.55,-620142.53,32494201.31,3841850151,13325802.06,2624497.07,267006665.4,4028899.67,2469715548
1450014,729422672.4,589991776.2,37193775.68,32548969.14,50255997.81,33751686.99,433785920.3,328377312.4,238400,2387948.474,7,256402826.5,9191922.42,7,683374661.3,12872884.74,11949523.28,19552809.61,1405323023,158908727.7,1179467.456,280974482.2,11411833.37,235349761.8
81307,462814178.6,349797583.4,12714417.19,32932256.25,101490081.3,35296455.48,197916159.3,123337157.1,12234133.86,-23378.63,7,275548723.8,18897699.67,7,792662563,6676675.98,-23378.63,19552809.61,1404934265,105827144.5,2317663.034,84500000,35980738.52,32769269.85
3653142,1381970364,936590995,8134001.04,87531155.57,935292921.9,22745519.3,289114956.2,1877625831,38131958.17,1105359.22,7,311658581.2,29177818.77,7,1303574868,14448397.41,1973.99,23930600.6,3704376631,16929515.5,217358.49,33354000,30342707.78,175752347.5
1198326,2486454238,2130320382,6657900.62,84053406.16,591834667.7,51967590.15,65000000,289623310.9,1044681.95,-1561363.94,7,398764643,35144270.36,7,1732405557,11559758.6,34030319.2,31725470.22,2719567577,17852826.46,1372050.218,581948000,14175947.45,113819564.3
1790706,1933343820,1287010925,38342249.77,209255142.3,624078579,58747546.87,2112791.65,3760143818,7920418.15,8623228.75,7,1503629856,30437212.31,7,2669323746,33942371.31,253077435.9,336662614.9,6243501463,97944220.15,88207588.05,684199182.8,134702364.7,339125272
2582736,653829899.4,456635307.3,8030607.12,125559057,823000000,21349521.59,1179420.3,2018118650,16430645.28,4133559.42,7,289674672,3079861.71,7,1640919022,5945897.44,96940757.28,19552809.61,2670419923,10662384.38,23000535.01,253496801.7,15865317.89,105203152.1
4705171,1440375321,1168433448,33981403.86,124245392.9,566426784.8,34603781.17,467167784.9,331299140.7,190828.18,931247.02,7,307451177.6,31771714.07,7,1360842945,14907771.13,10010590.87,19552809.61,2359506051,38635377.72,2607623.61,359220000,13556441.01,229788904.4
2461327,8870466583,6394703949,39329557.56,213226035.6,1243220960,201940000,3348000000,3441311511,58457123.13,34475696.05,7,4717889080,113288342.7,7,1741233716,274563681.4,377578777.6,65942929.89,8565699180,2799992.98,15888455.93,58800000,4113872.27,2104231403
816904,3594582013,2820077138,5365728.16,88648648.89,753231500,20925133.1,21407859.92,1086564563,10051911.92,28512470.45,7,842046069.7,21333969.41,7,1576145871,217270005.5,84529358.3,32753249.32,2655693851,164176.12,11947938.14,24461000,44755408.59,578433133.7
3359277,565979162,361960672.3,8217100.33,32932256.25,45690000,26611114,162110.52,85438813.03,4153625.1,-940513.48,7,208202269.8,38585636.96,7,278432784.9,5458007.68,300392.14,19552809.61,578087117.3,8534142.91,3240025.296,130000000,10607660.06,65904054.56
2200752,240956461.7,97013789.15,8093241.19,32932256.25,147508630.7,32834233.72,393187778.6,424395920.3,24541,4538248.02,7,168111287.9,3804120.79,7,106846476.9,8219050.13,246559.76,19552809.61,523195866.9,350871.04,291212.13,12542200,1971479.49,253045869.1
4575456,423454900,233186700,2192483.04,32932256.25,23000000,19381873.1,389000000,43253173.72,19538596.05,4084400,7,122650725.5,2816200,7,224953264.4,52149179.68,21646309.09,19552809.61,439894724.1,56093045.22,4680489.55,122228440,8921369.86,38218838.81
2796516,888339180.8,478560851.8,4728205.85,296809258.8,430956500,11436414.78,516223601.8,3774279628,153662482.6,-218689.9,7,738465317.7,28509916.88,7,3003219256,14989398.72,208688958.6,112532591.1,4207683133,52762.27,41706293.57,233015149.6,16948518.26,450540438.2
2947653,1062127620,679145003.4,3540377.72,52463353.62,353990000,20884913.11,251296680.8,256639632.9,8691877.95,1836161.5,7,296141786.3,68571177.63,7,392763331.9,73798450.17,7423299.47,19552809.61,1344458520,1184597.67,2656179.032,177288542.4,78664072.61,109449569.3
4648243,920340442.9,664875385,663633.16,15774946.93,129266793.9,17735717.91,146895065.8,500247908.1,5509240.45,6324899.56,7,336265902.8,23361813.92,7,249558963,23805695.9,68055633.95,19552809.61,966896940.9,3444592.35,8327882.95,250404000,23625091.11,287652754.1
3074747,260760390.1,166145901.3,7110817.91,32932256.25,12895756.88,17456170.88,137061314.4,68158006.41,18725631.03,51058.37,7,110318980.7,6164553.84,7,83090220.04,6721700.92,22647.52,19552809.61,305661760.6,12970077,4151669.136,16000000,4881287.05,30897020.45
3873815,1066703125,734729888.8,21041150.91,128931451.7,279662883.9,20677584.72,462371950.3,513030632.1,19790233.6,553308.41,7,254324250.2,57127376.53,7,736948975.7,21810535.86,4937313.72,19552809.61,1409040968,2244076.53,1312022.124,89484542.6,7614919.13,346024161
17663,891219944.3,725026923,3810346.33,32932256.25,4329479.94,8872253.15,144879526.9,80183959.7,2839002.7,2284602.47,7,118586894.4,9619549.24,7,217256874,90119403.39,12827831.6,10490038.03,484611735.5,10162124.65,3089246.834,2250000,19546666.99,7813887.14
4254155,7869942251,5972359042,12617092.8,332355246.5,1100000000,887689603.4,76576943.52,23470286810,118688093.6,56751439.43,7,6580742199,12390396.71,7,9020111580,216586142.1,179741840.8,175693931.6,26191086466,90630377.57,28883536.39,8700000,212135769.6,21613234057
1209871,3530148817,1644631214,26113131,168544471.5,503250000,503641267,5791740,10083889208,24901974,655511,7,4186502855,100438990,7,4229364458,96756592,2647800,226086082.9,11802423892,125782358,128208811.5,1240600000,35193850,1847482248
4297580,14907273552,10491748202,195690128,3662721263,21045704124,1042855694,179328389.7,66399694920,1061554914,133122376.1,7,2170595386,26275088.71,7,51657892913,293168392.6,6892630806,249798122.8,79872356255,1600392112,626572139.8,800803950,592897112.2,5819122698
791395,10944668478,5340221125,818861.93,399702685.6,6223852308,1309796168,698355962.1,24703400507,10253911.01,230654407.2,7,26192171279,75738.82,7,4721504328,436802140.7,445300925.3,12847149.57,37171229056,13905107.37,87384291.75,60000000,688934377.1,19768905641
2628024,1.73E+11,1.48E+11,1022448113,18983805215,1.72E+11,8186274738,550832000,3.54E+11,6375768981,691454368,7,30723299910,116893772,7,2.97E+11,758147803,18810196375,1804566646,4.15E+11,2198218109,996021402,320647300,2101673423,2.41E+11
1038099,2946420820,1272488309,847131.2,706282921.6,545000000,893254381.9,1237175443,13175583194,676412108.5,-38341562.9,7,7934348129,48666218.56,7,4350269318,31931819.12,831833345.6,37491719.27,15920011668,15835416.33,15153898.32,3000000,174109774.9,1050931028
3872511,5245581329,3934457045,1133370.38,388033362.6,5551607491,660353294.6,141103360,20622842669,151881863.2,83158960.49,7,5038442015,248747446.6,7,9539069348,94160588.75,1905463186,117739455.6,23247513566,67528416.45,6529611.68,1511077.43,46206740.48,10157915664
737584,36101631985,25015768134,226469831.8,5773683296,29892685972,7679702011,1382361945,1.02E+11,241119265.2,863566998.7,7,41661016368,79623718.49,7,51388438262,481209363.9,8732108869,795685803.1,1.42E+11,338117031.4,615964461.5,2565185198,1023635491,30239894370
4579918,6386265798,2859003500,5712017.74,1107023832,7856750000,1549914597,2479764.11,43254574490,32626401,7638770.75,7,5224498458,30292807.28,7,36611313348,133695016.4,84741623.94,448618655.3,48812934843,1366977000,634053088,48054113.01,269474751.6,14186243220
953647,23690034551,17851078387,691826378.9,2501977974,66916543117,1024725846,89756280.12,93001762481,6036409670,1055451228,7,6372723570,996599.54,7,80953877568,125574357.5,11010445656,1188754912,1.11E+11,423129518.1,108983431.2,1594956644,420988576,62142265569
2253706,54370549106,47571044322,352716704.7,1322254607,10264326132,3916448003,1026034995,84273999781,158070893.8,613903592.4,7,19298849534,642076628.9,7,38473085162,269887145.9,8329641120,164644213.5,1.11E+11,125254333.4,1364582560,1637588472,788666964.3,47998984408
1072097,20800941121,9134849012,15539728.41,9019824836,74460125224,1567907253,90159740.56,1.6E+11,252582517.2,391951887.5,7,8471912380,30667495.3,7,1.11E+11,56003679.31,1749938279,3070305194,1.67E+11,50000,23168983.6,2028000000,895334076.3,1.4E+11
3540235,13880075063,11247011357,288293824.7,529214301.8,6986512653,2877436346,1217320923,58914228927,1680059150,257747039.5,7,13372960783,49296479.12,7,36674255967,358892932,1042870701,322765778.4,65841861905,1724058.06,428476177.4,246670217,142299752.9,47819902570
4477840,93654431000,80482483000,526378000,4381076000,85651401000,3389059000,149715000,2.03E+11,2431075000,1031624000,7,18552761000,3956596479,7,1.51E+11,236568000,17544571000,3559407730,2.3E+11,1203962574,1771898000,277207000,1574193000,1.54E+11
4255503,2.97E+12,2.49E+12,5066000000,28601208407,6.04E+11,2.07E+11,97804000000,1.31E+12,17335000000,14531000000,7,2.87E+11,63516000000,7,8.78E+11,4769000000,1.38E+11,1.05379E+11,1.76E+12,76528513299,6809000000,16334000000,69339000000,6.22E+11
3648311,1.54E+11,1.36E+11,1591000000,7152000000,84971000000,2579000000,212000000,2.9E+11,1287000000,444000000,7,22988000000,7923000000,7,2.3E+11,3976000000,13191000000,2343000000,3.07E+11,10303000000,232000000,979000000,760000000,84374000000
504108,2904136382,1083525762,1730603.65,804853442.3,1730276135,1029238500,231474703.7,15185276320,236002746.3,253143002.1,7,4076733838,63849606.02,7,5437747414,8498764.52,2223953966,51322495.67,17172450463,3238779.82,567075851,869083029.3,240009721.4,13716379796
2384725,2872968523,1690737897,24467898.19,286103620.9,3618148000,1172750235,59283151.11,10879577151,2593094858,-3602813.01,7,2411499678,8812844.33,7,6833563609,63114195.05,6961397.73,237924203.6,13391545885,17709321.22,76674113.62,2629783333,234809402,695998770.8
2393520,52725476605,46940547580,784345865.4,5693734950,13413846953,290703149.7,17009869.33,49866984945,880096486.1,-4288076.33,7,7912129986,19258395.17,7,80370396340,521999988.2,1648248917,2564318636,97615480976,5819609647,183285824,792270594.6,636677889.1,2238211049
2155107,2.36E+11,1.53E+11,42750953568,98951726682,1.2E+11,3797723920,1350537361,96286753903,10385842439,9594946452,7,1.06E+11,6680664008,7,8.04E+11,369992647.2,73500063814,1.33E+11,1.03E+12,3.28E+11,368769090.9,11473220095,-9089211964,7471971558
3091264,1606740375,707438217.9,24719467.22,104626640.7,19103377.6,375683134.8,11525026.83,2757391713,34194452.85,23460246.95,7,2691160574,104729833.7,7,444611728.7,53119928.63,164087971.2,112532591.1,4967778433,21631440.62,65535483.4,2119000000,55755603.31,1506707471
3288568,2908775313,2045248910,82388131.36,1536441114,4295000000,1202439974,211783641.4,12759537637,50263476.11,33321950.04,7,9240219550,158266058.2,7,16483284044,220086131,780629829.5,220113250.6,29081155302,4900691795,1466098513,4571586809,806875786.6,348604372.1
1252905,7787326951,5137598908,187262324,1772920711,2978710990,506973737.8,162910810.2,6136220701,557178245.1,116244413,7,4848637250,199246881.7,7,16335798992,28591757.76,1245035615,179679982.6,25342746521,3634531967,6686514.64,284070495.3,2502798440,1469176560
739214,1.1E+11,91941725517,8473874899,19873444917,68500479925,1652127077,408721724.2,1E+11,262364209,1121828178,7,17255150153,1380083783,7,1.68E+11,280258503.8,13697379503,24047369522,2.34E+11,48490742588,1054660387,3531092579,2903157678,17053769946
1951732,3328387821,3048016915,210645802.1,285709462.1,1833098352,225414531.6,1391013814,4172281239,566334446.1,-27553060.15,7,418503985.5,19340605.82,7,5198360337,10665482.92,114835733.1,252066135.7,9195870029,151927013,12003685.66,1243600,31052536.57,310582258.4
537824,677644002.5,515925872.2,13509614.66,15632947.31,968000000,105506048.9,274436126.3,156050180.8,6487365.636,847592.18,7,546633146.4,20243326.73,7,1205536342,2159662.2,52402577.65,19552809.61,2916381888,3215771.02,13944458.03,173000000,138540669.7,3617559.31
4495809,13043166527,9505765924,91986124.77,1402821294,9161021761,319210445.2,1102100000,5616987773,943096275.2,254527883.6,7,4313722720,458875482.2,7,27678681895,27172176.52,1352878705,696882923.9,41952591029,9601585622,11358391.96,40785969.58,1779957372,621967045.7
1471422,2212094889,1444565008,52409192.8,116049055.2,78410311,86776870.85,569578814.7,1238363551,15988891,11177687.43,7,628997955.3,507288193.3,7,757088534.7,26567997.13,40248582.08,26862911.21,2574235278,2555235.64,6221869.7,868435445.6,86890058.57,894832428.5
428260,29534215007,26665874217,218164301.7,1095618977,9388771136,2894890949,866368249.6,32397762533,1065233226,155915633.3,7,6953215871,290678305,7,21855786077,345149426.2,3386988410,134296011.9,42385420110,1359860096,467921386.8,512764628.1,76752528.26,16359090128
3922895,1607699267,1420309139,4404336.33,217106655.7,779309314.4,141021356.5,212954134.5,2485858911,33895051.61,1047562.59,7,1281953699,7445119.77,7,937015417.4,13529508.92,3072365.1,19344045,3292436228,194495554.1,1099354.91,28915.64,15014123.03,1951339423
4008823,239130786,30872736.68,342282.5,51331132.77,2000000000,419879490.9,153980343.4,4726134488,33849538.27,52035283.89,7,1629201690,43543131.54,7,2710262165,9467691.55,638608934.9,130471223.1,6459243189,2568253.95,160793888.9,1747645817,12325027.35,280077520.2
2584388,2731512697,2172889837,421746691.4,314962439.2,2641050502,341387120.7,26000000,4660599190,66593195.44,-4978525.96,7,1987476623,86611548.04,7,3875351582,48173377.33,39342408.73,240842620.5,8785653279,54141611.5,30372444.32,20000000,57560892.69,1246607303
